balloon_id,latitude,longitude,altitude,speed_kmh,direction_deg,speed_kmh_1h,speed_kmh_2h,speed_kmh_4h,speed_kmh_5h,speed_kmh_6h,speed_kmh_7h,speed_kmh_12h,speed_kmh_13h,speed_kmh_15h,direction_deg_1h,direction_deg_2h,direction_deg_4h,direction_deg_5h,direction_deg_6h,direction_deg_7h,direction_deg_12h,direction_deg_13h,direction_deg_15h,wind_speed,wind_direction,predicted_speed_kmh,predicted_direction_deg
balloon_431,55.328927876542885,46.17423079790045,2.8664360039997447,9.666362037788732,113.11748740041584,9.666362037788732,54.57912964512522,50.32135292174824,53.51746897521522,59.590112795796415,67.83641284373273,100.75764402721094,139.52957584511236,159.60672555142634,113.11748740041584,106.69300027437436,86.43275995354031,65.9432702651419,54.09245331570088,44.425443427271375,25.06014041139747,17.12409291895011,13.299181704773048,10.656,267,9.650856519745025,110.9558861896062
balloon_432,2.5850020411020576,92.28573986366754,9.480517945252,26.131302350808884,318.88262823520694,26.131302350808884,158.38243030577337,161.90803201524696,164.985784965885,165.9959648792132,166.8776461402944,165.3816672281836,161.40330896310564,157.36978358764853,318.88262823520694,322.07072890787987,329.50956926897635,336.4521691608422,340.89346177380776,345.0548964663081,356.1939056028294,5.721316198166335,9.484874278060149,6.696000000000001,50,26.222952184331685,318.7868336074633
balloon_433,1.996050400415441,-48.48336462488329,6.8341412113187285,48.03575696553549,89.91345299194415,48.03575696553549,289.1530415820804,290.4367659303992,290.7966138313043,290.02882210871076,289.0874722293703,281.6195582821832,273.05964002875436,266.57850946248016,89.91345299194415,91.29707795846856,95.47308333301976,99.9616619693067,102.99816376235113,106.17931718390416,116.1261008228011,126.23188895839354,131.6204798456464,22.176,56,48.10143183874664,90.09567541251945
balloon_434,79.81959152397269,163.4664207721147,6.351128526964723,12.704322670937124,233.2158228134337,12.704322670937124,76.30903409274559,76.82115900872213,77.745178288792,78.7881428610733,79.96605493535418,85.22033187516332,93.5485203478191,98.71074020231214,233.2158228134337,234.3703598886151,235.57704932875745,234.6839818679112,235.28276371093145,236.3012713872817,245.53016081026237,243.8997300378997,247.21887589119345,15.912,325,12.711594597587876,233.0135143675085
balloon_435,-16.961570982915447,24.204636645938223,4.945162812795017,20.382691392426956,348.3830726759443,20.382691392426956,118.7737173410638,110.741265748473,103.28261075829278,99.1226871789994,95.06481357768278,84.64838767605528,78.94940891051539,77.01725100947081,348.3830726759443,351.53900182612296,0.0693295024561848,8.911979903313465,14.767836690933564,20.60325692676173,37.95969984054619,54.91910225693232,62.59754267220137,6.732,22,20.366407058827942,348.9377254417364
balloon_436,1.562491398597593,-159.55852644570368,18.463952121999796,48.84573649964405,95.01417069753349,48.84573649964405,292.5697473880554,289.82096251354056,286.4221324832176,283.6428366194526,279.8977899187805,265.0678233477121,251.02957174869465,241.5602662426497,95.01417069753349,92.8904155581692,86.78763254514092,80.61244932160673,76.34956461367011,72.05191528879413,58.45478671100523,45.07261197591219,38.016582076261386,18.072,57,48.838515802794866,94.78951906936672
balloon_437,8.659872788626032,-129.39631419962998,2.785456498345372,18.348985681558624,38.354194417776455,18.348985681558624,111.65231254466556,117.24390268252128,123.24805057257312,127.49414836387888,131.4609657562587,142.91586248006442,152.89577287398228,157.29463471483427,38.354194417776455,39.82191095981602,44.10736874713325,47.7232752173594,49.698952107029186,51.22011058943963,53.79668614461371,55.74884248862725,55.5365282937106,25.668,55,18.34627657519461,38.66312503361827
balloon_438,13.10653935605745,-162.76762493108907,15.454943553190008,25.112126273367856,23.686360727244733,25.112126273367856,150.9077909869541,148.3378097413118,145.2290801188776,142.92145526442818,140.02272133494833,130.41571950122665,119.50510364051384,113.8147610540119,23.686360727244733,24.365861889556182,26.17667442914319,27.817013552627145,28.580799280023427,29.24564292565151,28.9913778958159,27.867994442331337,25.63312407878766,17.532,65,25.152755506775605,24.681555365410464
balloon_439,-34.84274373631595,-8.515109064881559,8.260248589269505,14.212974308133488,231.79240023479255,14.212974308133488,84.36705121863909,81.85511474118901,79.28319605952754,77.37733038628906,75.29493405756264,68.09907971748187,61.72811127928245,58.20392225509923,231.79240023479255,234.65789345479263,243.01195303220425,252.08552234016904,258.0756977415117,264.2768303822017,281.5494920710996,301.6996216393507,310.9678338586808,27.756,313,14.204427326392539,231.92426921737038
balloon_440,65.56539133243051,128.81824352680147,17.888094160842762,8.640341623696909,234.84029588437173,8.640341623696909,53.66810202067267,58.97338645157104,65.00555125296111,69.15269839990205,73.60193852175361,87.29682332926197,102.5006629605618,109.93557995028934,234.84029588437173,237.56630797924373,243.85778269535444,248.302187014096,251.58577020993755,254.3660445589058,265.3976987997021,268.7306754076536,272.68716426370133,7.524,63,8.640361803859832,235.08573437635107
balloon_441,-22.33926557021043,47.76272896928906,16.014964910091138,44.63091662433419,66.28926530069145,44.63091662433419,259.8026458408848,238.78927993753857,217.9772315255464,204.2718380342221,190.4755357589465,150.7045083140926,115.60652751720416,100.38495186653816,66.28926530069145,67.84253876689036,71.03277881246635,73.81349146245208,76.10681386649799,78.56040781163676,88.09370294175619,99.80908249556114,108.33956767051257,4.572,234,44.7236391484484,66.3897666282624
balloon_442,-62.7835211289223,-174.82928379380795,21.924640406164748,17.965426408253904,238.7994683531618,17.965426408253904,108.16487289464844,107.37951572209192,106.3639216777816,105.69724492114534,104.95144134359558,102.30936944439644,99.5052446267194,98.030035748871,238.7994683531618,238.49305590532612,238.62919276609804,240.57074112648627,241.1465035768311,241.84740576224647,239.94985934077744,245.4548129756919,245.25502306709956,33.624,350,17.973411977108867,238.58161625502612
balloon_443,-16.433581016780106,-67.67524922609223,3.541949464185869,14.455016358880536,92.12430230469477,14.455016358880536,87.47551246355981,88.83444507216228,90.32695038124234,91.25140979855938,92.30976290750972,96.05912277264189,100.23385014621638,102.51728218028242,92.12430230469477,90.9837327581052,87.86051726276821,84.17764282311646,82.05108689018562,79.54232770628522,73.26758539840802,66.29415593243993,63.13593294090697,2.8080000000000003,314,14.466622847617627,92.07909241840402
balloon_445,-20.640826073471967,-167.28529226412044,20.360519845231536,27.22603291135164,111.47574743236686,27.22603291135164,160.98764042887504,157.45067553582456,153.8345996708306,151.1150364936149,148.02831057570722,137.50142935116753,127.55715906063888,121.66329009497672,111.47574743236686,114.03169742688442,120.2205725165478,126.03499275828044,130.0495013125112,134.1176428728494,146.74049090828396,158.20564037325278,164.2725556072246,36.792,125,27.207627933846105,111.49807996398708
balloon_446,-33.82668539130628,-30.45257783521804,17.20562164550968,49.346431739108546,216.09745686209544,49.346431739108546,302.93222792617587,321.40544132985224,338.963254096775,349.8348277227458,360.2145773874053,387.3989880710403,410.3943156478971,419.41997940378934,216.09745686209544,216.66298107802413,218.09287366972777,221.00392421866397,222.7119536994206,224.56937541460871,225.3943249956054,242.04894579494288,245.9967200050981,21.6,359,49.49190046034693,216.15244107382605
balloon_447,-19.39470752399913,134.0765464568432,6.414964006154581,13.510569320079254,288.23571023232455,13.510569320079254,77.77826815315473,69.36755811643975,60.81954814374604,55.16001158352032,49.358799905809185,35.44816412383954,34.19881765810205,40.304829077718054,288.23571023232455,288.12646747685795,289.1788998209525,292.05453437829175,294.5432792590668,298.929660125183,323.09547669335234,5.142286492002768,23.489780535047032,19.404,37,13.504876353496602,288.01067008189625
balloon_448,-61.66040472087485,-93.88839833157088,5.127034380817932,17.405184502228114,230.68123097970965,17.405184502228114,104.74410299031648,105.2323564056298,105.39558409150962,105.37404900836935,105.19659730883114,103.92561750232788,101.78740878462705,100.30479875635837,230.68123097970965,231.24462080743425,234.25836999260184,238.9497604306265,241.43051852239847,244.17593424372023,248.02895303681856,259.4056676672067,261.8564322668439,44.316,283,17.37026094330253,231.2269003593193
balloon_449,53.84642670656893,89.899272859277,14.069262805888258,30.07080665509152,241.17647188822684,30.07080665509152,185.3414421456561,197.41356076328827,209.62381268471648,217.91650212154255,225.9413076107883,248.72286640150568,271.70127892377,282.0903132226105,241.17647188822684,243.0068738155836,246.1834452243333,246.99071973135145,248.13487824679436,249.20742966301785,256.65020646984226,254.15335712271715,256.2759722663859,1.332,231,30.036584821598932,240.93657635063897
balloon_450,79.21593123340146,78.56612004760352,12.309061471356308,16.75241956119343,317.69553151738,16.75241956119343,93.1290561479879,75.87621819881075,61.31400578645128,53.48487396479135,49.060173525526075,55.87625409758239,82.6673965518606,98.18414210249551,317.69553151738,319.5692413452417,325.2831013004803,333.30198539674575,343.3018785740389,356.8771889323137,40.48056633757585,78.92965649318546,91.48746573799129,15.408,157,16.77042656666784,318.29776093871334
balloon_451,23.935117196721457,155.74908513335365,20.131682448672745,59.96772433144892,343.5122886464472,59.96772433144892,357.7161937149683,352.24930293623004,346.21110523699684,341.261856187508,336.03623094721814,315.5869896366516,292.9739184077278,279.6284971941196,343.5122886464472,341.56091624177867,336.2012658546072,329.9174711803763,325.79083552610166,321.48830323360943,311.8139730937304,292.60771973796017,286.46606809818155,25.236,198,60.08216272706878,342.74719994977306
balloon_452,-6.633357093156022,-47.05925459918633,14.766748242048427,19.401970206382533,255.61241911211255,19.401970206382533,120.12319239572572,128.5686879255905,137.1658265297427,142.68760265378933,148.4129043789894,163.64502420695231,180.48723618991744,187.74974347302177,255.61241911211255,253.01444948690872,245.76117376823785,238.845837138892,234.27691969848064,229.6349968681346,215.07506119342364,202.00994336113067,195.0949511730204,1.26,297,19.43474500182958,255.41899495932557
balloon_453,-25.76393147708728,115.94413432402185,21.876677391514015,15.43852311732179,229.5801393575572,15.43852311732179,91.86385149689411,91.1341229812742,91.44384027754998,92.14364930955358,93.26231724774968,97.97539205079389,104.26835846026351,107.29081935969134,229.5801393575572,226.8006032864953,220.6669688036124,215.06783261219977,211.6012937921032,208.3347319343265,200.09436559589088,195.0807034675641,193.34267422430435,4.788,169,15.444641426160734,229.5586154840926
balloon_454,-30.693709708048583,-65.13513024337689,7.059372160609278,7.022483687465299,128.39207395773144,7.022483687465299,42.09972555813464,41.67282643733292,41.75053255098289,41.78316441204512,41.85826370479356,42.04895384635335,42.60497219316416,42.89605059939509,128.39207395773144,130.2744008598961,136.66941323930496,142.70918071557082,146.626883429548,150.49229066598087,160.56589659545807,168.79090615174405,172.3659149014843,23.652,111,7.069711899614573,127.7877399931611
balloon_455,22.07670037565266,90.67864660847496,5.344901732935762,13.081274139845195,295.2918824049081,13.081274139845195,80.98534704496119,86.4061626341501,92.21961571821818,95.96518684548974,99.93404321017444,110.4763773744885,122.61804241811102,127.60434425880106,295.2918824049081,292.39742661026827,283.7070351455495,274.9352493354478,269.33378673998556,263.67066764625906,247.4268907863592,230.95260380589735,223.23769916642792,3.456,353,13.085562598226169,295.08632466443873
balloon_456,69.49029338384324,-109.37270446242972,2.098827484396228,13.2801132913081,255.73040520360985,13.2801132913081,79.54167028311421,79.56384581592624,79.69923959995955,79.55287318335887,79.62429393567777,79.670609161827,79.74910994381375,79.7861978490691,255.73040520360985,254.8557548385953,252.6915740009184,248.55614166453768,246.6259328060155,244.62991824448443,241.83446938746084,233.3258590423698,231.35399740050408,22.392,173,13.283346886920402,255.73276735111295
balloon_457,-55.04339047103487,-166.51133840064057,12.16747171667096,63.88829801291167,24.8050465099368,63.88829801291167,379.3189403130106,366.0198990030856,351.2584219655933,341.1069497494272,330.01292540190593,294.16497407707635,255.4363349310015,234.8653195616203,24.8050465099368,24.09597444206713,21.605703294605743,18.515644177007573,17.433354418824706,16.5976404272148,16.61285825857209,16.291214072126536,17.658580880784314,19.584000000000003,262,63.67876940532655,24.825893936161098
balloon_458,40.79291583547043,-94.94212712994369,21.674172755239375,73.64462606329856,71.2833836121041,73.64462606329856,445.5443844023824,455.1213098737941,463.5079936566132,468.36064955445585,472.3685642641455,480.335268485283,483.96884140817014,483.3881779542291,71.2833836121041,71.14627975335128,72.64217667750142,78.25078503449447,81.06962303103433,84.08007010133815,85.03961376753193,103.41572492529748,105.93516639801476,12.96,320,73.48433722151151,71.42644552003644
balloon_459,-79.276537067476,38.512946934974195,12.740984456381945,12.017987512742035,205.18821961201155,12.017987512742035,76.38511855083782,86.98197307740595,97.75929763147984,104.85154298459334,111.9283135512511,131.6415144070781,149.69299405031958,157.5840669114033,205.18821961201155,207.62237406388948,214.14882264469747,222.9580668259514,228.53058771277537,234.71062919829583,241.7103015925044,291.07994300359724,299.3785766414972,11.448,311,12.028852973079944,205.99920830585256
balloon_460,71.30368168104386,-102.28492572056513,21.519573859010087,15.866295679597794,273.28264898598064,15.866295679597794,95.50862016494804,95.87859488060334,96.07713053778096,96.22086978330904,96.18572280942614,95.94630483890276,95.30774907864614,94.88975216105742,273.28264898598064,274.13951078057613,273.92387228729024,270.8788287551153,269.4525057014921,267.85341898335525,267.17324431437777,255.52422824757303,252.7959704884346,19.836,153,15.86444987796962,273.19606000903315
balloon_461,23.23428664500216,-81.17099794255358,8.368730189113272,61.88324070058212,51.28032230708703,61.88324070058212,375.03824212118514,385.068440165807,394.1355000787077,399.84909967255624,404.37588457118017,414.1797327994985,420.8258144848117,421.3610875488645,51.28032230708703,49.622867081238155,46.43722106316818,44.935450170785714,43.71575569573122,42.76228849784627,37.0755753273628,43.09302424095915,43.51504477543773,3.3120000000000003,105,62.12501625144876,51.31246803084315
balloon_462,-31.52826820609961,111.24990918472788,17.870983053428034,20.675569637264076,78.48814680738195,20.675569637264076,131.33840438413606,149.86062876309893,167.67281581459451,179.62387847061694,190.90696088671388,223.3682885623586,253.5424945489842,267.34968705542,78.48814680738195,77.99817409387276,77.41617019873502,76.13394526221026,75.60446719932372,75.09028343375326,76.01946631233466,73.1015073508504,73.35348149781748,32.616,140,20.69574628226542,78.67427908815266
balloon_463,37.344549438978355,-115.36976817379649,19.869092748319993,22.65526583832072,96.23626083195713,22.65526583832072,133.437759367186,126.02607842032305,118.87665256688824,114.14219732616236,109.58274438770916,96.56416196429272,85.84922689516841,81.74747240629027,96.23626083195713,95.18258781823248,93.10916633257966,91.5823203362154,90.08906133407304,88.25172442122238,80.33568914752959,72.98897937036531,67.35195507364722,9.468,185,22.62537512960388,96.2543954601869
balloon_464,19.602497609928616,88.42254145541355,4.828190104754852,14.550793700464984,282.2721264109243,14.550793700464984,88.03824817136534,88.33546944168101,88.75299066055224,88.68896088607538,88.54479855585632,87.4180737563465,85.55207757185582,84.10110586030623,282.2721264109243,282.8374565144746,283.61532453124863,284.2625252607942,284.589384377038,284.9720980968932,286.7008424771344,287.0148672718741,287.6264782362243,6.5520000000000005,251,14.54653593589798,282.28701857933856
balloon_465,64.47267510375526,159.38754059452472,21.28832358794851,20.031288833793724,232.7300960629208,20.031288833793724,123.27459302715226,132.49627959421414,143.49358065574424,151.5566044457808,160.15293777763767,187.69822108495623,221.2044633862519,238.03785229258875,232.7300960629208,236.06260362606625,243.1928817524576,247.9027787908504,251.5335946046369,254.81970989356364,269.75568339826583,270.5960273596606,275.1494762700564,0.936,87,20.009393372271376,232.63787258246893
balloon_466,-6.2925794315856285,160.69611430241744,20.471356407406212,7.536842589823752,145.19783858187435,7.536842589823752,44.6315707669463,42.99629231961546,41.411168232547176,40.450362781968686,39.49444454184291,37.155688711954426,35.81138969417511,35.27036802715761,145.19783858187435,146.67349517301523,149.39333684617384,153.05535746505416,154.856495499728,157.73628235618685,166.02621312224358,175.01621279219478,180.22122509518397,11.844,359,7.5613211684626425,145.51923118505132
balloon_467,35.47209307662394,-112.11790604225772,2.7827396391492556,33.205860774784405,344.22001160464276,33.205860774784405,197.6190742660527,192.89450315178948,187.8678682997679,184.35941995119353,180.79122393441256,168.61198410150888,156.66126324760037,150.46450812189286,344.22001160464276,342.92992763910996,339.1325717608816,334.589507114392,331.5134199651197,328.2537047465914,319.57144203842586,305.2587207329976,299.4136516313608,3.204,57,33.21363451479938,344.22362387821346
balloon_468,-7.394114839327131,-9.641652921230955,4.744999574981746,21.234589972977112,267.02239497578944,21.234589972977112,131.8648322793932,141.53910768728952,150.92493364893522,157.3382400771374,163.484014961509,180.11908024936938,195.96815547883443,202.87065371276117,267.02239497578944,265.7070641652317,263.15734969143364,261.0214511196331,259.44009146496774,257.9599847195468,252.8842726382805,249.14819203152447,246.84725617353968,19.476000000000003,161,21.270884400120682,266.74431350009536
balloon_469,-10.121867296807864,-53.63700785084296,9.523166225910082,13.89496813998661,272.56766607640793,13.89496813998661,84.13318018985477,84.05252480867989,83.70028943003464,83.83906996250876,83.68020285820847,83.32635174857535,83.1326932403787,83.46658614497477,272.56766607640793,272.6818319744851,272.8398954576687,272.7401293217648,272.64305275578715,272.10751678183397,269.78510888119126,266.84176754971196,264.6809686585493,3.06,86,13.908478504046682,272.68541453057327
balloon_470,78.28435012038499,77.42845226498099,2.013925952382728,41.35154116596019,212.6564495988305,41.35154116596019,250.1072160174541,253.5318902743562,256.42411353418163,257.8164925272472,258.6117960241107,257.17070875415675,253.60284518702667,249.54538542888432,212.6564495988305,213.82628179695743,214.095211883898,211.2127031822834,211.18372357049137,211.36437487169857,217.41703676293977,214.318948921018,215.9408741530175,16.38,152,41.42905554094519,212.7960898438506
balloon_471,-49.76369834975024,12.076741279509251,2.1208057322386953,24.808809568309588,249.4543037122557,24.808809568309588,150.92590304507206,155.96460989239958,160.26390062482523,163.03157416043263,165.4669919604724,170.66684470033616,174.17334239232653,175.0408361429378,249.4543037122557,249.5770622326903,250.29877448956063,252.66230165323844,253.5848514182615,254.54716011467252,253.17173861000816,259.5150350847067,259.41524748002536,22.752,289,24.757580563735583,249.17790706103054
balloon_472,67.25388115075582,70.21851323432142,20.244119210250567,13.208737128594295,247.83074070934765,13.208737128594295,78.30075973822943,76.50295597515137,75.08475679673182,74.46758709938976,73.91451835933678,74.4318012521126,77.6487219988236,80.19757232858896,247.83074070934765,246.3324718531211,240.75342319989107,233.60009310325916,229.182897884456,224.79955764250644,212.81209955139337,198.33673906679311,192.59773423202253,33.083999999999996,131,13.206489765560516,247.79365940678144
balloon_473,-56.417658444041145,168.9840840244308,5.036677528383313,22.73631824812961,65.78483299436033,22.73631824812961,134.39831552233136,130.02156802031658,125.28800102372097,122.25337444181642,119.0661609780588,109.03927264967724,99.50319254164032,94.7043060906253,65.78483299436033,67.05929589437102,68.76386742171712,69.06290392366725,69.94102622266797,70.84113815973103,76.75270863600758,78.40058300540642,81.45985382324352,16.092,257,22.733409020796966,65.89011762895257
balloon_474,12.5586202574774,56.032545182482814,19.502600466660915,18.84709662661176,167.24990123480575,18.84709662661176,116.19250340884726,123.99262406298976,133.83727620961872,140.852800602186,148.2583116492035,170.61291710613855,199.47224280030335,212.55652211515311,167.24990123480575,162.35516169905634,150.33382162484003,138.67547326169552,131.30987249050133,123.8021514536589,101.87797325382962,82.9296256391545,73.39924093592435,17.928,66,18.846038227782856,167.46011931464145
balloon_475,25.420689408539506,-97.97717049642584,3.469606746378977,5.349039258145927,272.9653488461719,5.349039258145927,32.113296620762,31.955248863236108,32.04556696836305,31.970157859298617,32.16364705471004,32.488067057997185,33.13600654579798,33.55868814394111,272.9653488461719,271.9669830996793,269.35695684969266,266.440186526565,264.6088454650786,262.8991832872028,257.47859706383844,251.83747449822872,249.17347318302205,16.812,53,5.334169369627789,272.89821675488236
balloon_476,-4.102758968565088,151.0913553012149,20.644375820670696,21.24002939416442,224.507800009056,21.24002939416442,127.84796286959832,128.968540671971,129.92952328384652,130.14328306180678,129.91461743176092,127.81936637321289,123.97471368803043,120.91460554495411,224.507800009056,226.29957365533113,230.673686259928,234.77082051591864,237.3927824914026,239.7165284239368,245.640744610218,251.0207622203555,252.78831804801308,7.2,16,21.239837178838844,224.7756858025038
balloon_477,-33.78320480797056,5.101854099526865,3.9344515005015617,29.376046947531005,60.0903922889521,29.376046947531005,177.49216456432603,181.20131999718876,184.52818071546992,186.4868491215308,188.01167950069384,191.57745098234983,193.32116660589807,193.24761364121207,60.0903922889521,59.98021374237868,58.752104801293115,56.86222951567561,56.044998699807365,55.23371376350781,54.95788514544773,52.49029247718295,52.54024922997104,14.004,243,29.359816222639793,59.95101503164573
balloon_478,25.63935676053831,-77.94235616254244,6.953401602435141,8.090992328652419,260.9396318708625,8.090992328652419,49.26643304615033,50.44194335679065,52.39092454119382,54.06537790198062,56.38768643587683,64.79978235547837,76.35745392383582,82.58565586081286,260.9396318708625,259.1398569318036,251.6948813535252,243.99521597116265,238.72273123594985,233.4752947130898,219.1474167999199,206.08350151711144,200.1429889438242,15.48,211,8.095162585515244,260.5792352390217
balloon_479,15.618647458649278,40.60825667850627,8.224960843550594,29.412263795413928,256.4264399273528,29.412263795413928,174.18119044136247,167.5767715761785,160.61021546893758,155.61920782047477,150.5284607829563,133.8117491812171,115.90063464728247,106.35109601315042,256.4264399273528,256.4511946649019,256.36417690406824,255.74870341687853,255.51127177803295,255.1578958691375,254.3000423180653,251.78855396308944,250.2770226513587,14.184,27,29.40123113679083,256.38996676164834
balloon_480,15.689293000237011,161.35387124672042,6.268726956391059,30.739203121104424,69.0831705628363,30.739203121104424,185.3273720319661,187.3729064283257,189.17153701075384,189.8701472873166,190.22696273767033,189.99666647475428,188.26142182546735,186.08031441075497,69.0831705628363,68.59293351214257,67.64470100865407,67.15934194468258,66.70110567486097,66.06739766095728,63.253342162179194,62.59705110595644,61.33483204447009,31.824,52,30.677873668255014,69.02566479392553
balloon_481,54.329314904350696,-29.188761576447796,3.1110932861389315,18.1979103293492,293.7575982757262,18.1979103293492,113.74908760397244,126.94681049658595,140.22488505939123,148.958681558227,157.19253140701818,179.6909322876617,198.89812372642777,206.3462706135388,293.7575982757262,291.00985349221764,285.24481789910726,279.18845989381555,276.35214088542034,273.9244371587544,273.1527945084988,264.97385996481773,265.31180236024454,36.936,134,18.22132347184005,293.52277859208897
balloon_482,-19.807939557141385,-168.6463163344595,2.2556387608260593,11.990706098059713,100.28846839117784,11.990706098059713,71.53198923679889,71.21282769281923,70.84786978098563,70.97277448479483,70.7086455941131,70.75257770425289,70.71903672237922,70.76203974484751,100.28846839117784,99.06935212712511,95.3989060226416,91.82993835582204,89.65106405106508,87.45546881045414,82.58869248520745,77.75471200693278,76.18246900590975,27.576,121,12.000042089460383,100.23409728964671
balloon_483,78.72878916416919,-146.5441415132974,18.369262182360693,24.506697319350632,146.33780074174052,24.506697319350632,147.3424861344027,148.6989416502155,149.47521745439664,149.72708532578477,149.78941391176673,148.7486578808194,146.51741548772432,144.41578344120236,146.33780074174052,146.40674223875624,148.65478610081777,152.7790507873475,154.13213062526324,155.26188099419164,154.51721038841163,158.4645579865196,158.12561071158223,16.164,17,24.518284211840705,146.60030737526895
balloon_484,52.66866981431846,112.9324812473898,11.753146562273912,8.12754701562161,131.6183258264315,8.12754701562161,48.71446837896645,48.73053642718674,48.8140188423158,48.735141594819,48.77735278623464,48.94226253038231,48.91105458411166,49.07719006794569,131.6183258264315,131.75477359108504,131.61052484951597,131.89445226474902,131.77657747628405,131.7333589631006,130.87597679100958,131.47943210514222,131.19906257203604,6.156,298,8.117122458057015,131.59760521822434
balloon_485,81.19852467063491,139.1411499665813,21.85338699026712,26.39512905665407,201.9317055360725,26.39512905665407,156.38615662608404,151.3303329185921,145.7519606272406,141.61488537820838,137.15164325639128,122.3734116631211,107.28708135349189,100.07685536099612,201.9317055360725,202.05735753747663,200.34659993188788,196.92980815530268,195.54608112431367,194.15801622099823,190.49010793107863,182.16321208188305,177.19592781868766,7.884,285,26.411728499274524,202.0093308966203
balloon_486,49.02399578441837,154.00707024177504,7.190629734871709,32.084247731141126,164.1907017085448,32.084247731141126,193.32331841623323,194.5612432339544,195.3022137657476,195.5689414307163,195.38088847706285,193.30422272476025,189.5516076382769,186.5717839874307,164.1907017085448,165.006275981391,167.42827632934495,170.07296268255777,171.56028661214066,173.00906084019152,176.6713621196932,180.32412640604767,181.9015761646941,27.0,280,32.054281893860164,164.40904762523977
balloon_487,22.85901008617004,161.61193876092125,18.49786950081963,7.099764015318376,14.543372620506204,7.099764015318376,44.48779372355394,48.21412655878847,51.609961611966405,54.071192362518694,56.29322202876168,62.54866055277552,68.45116667149584,70.97271513669922,14.543372620506204,14.287744664449406,16.356256308536956,17.945193142541427,18.706892270577043,19.668517015520592,21.17076816738552,22.70856634204057,23.086272217014653,10.764,103,7.121504237510599,14.233993477140247
balloon_488,45.38615562975665,-8.758994830194402,2.015261419352541,35.432745399077476,86.87508358623586,35.432745399077476,204.49599647267215,184.16892748695892,164.18733048667087,150.92149297636317,138.31473986452454,102.7160371430509,75.5264871427115,67.1578514971499,86.87508358623586,85.5857266499263,82.95487861066204,81.51363129552021,79.52853409485971,77.33130030451628,64.972789395821,47.88577657411838,33.88686384808602,29.016,198,35.336876025738654,86.93316243990674
balloon_489,-7.928932346485297,19.19332435125094,4.426889388875272,68.27139910124313,281.49535753036946,68.27139910124313,409.6834678494049,407.13114805206055,403.8175505682279,400.7155315596045,397.3074478000807,382.9539666384302,365.3322690875931,354.61399260401777,281.49535753036946,281.8323342954996,282.94742153631205,284.4235311808518,285.1812630103393,285.972223313878,287.8549221902865,289.70110364241987,290.56314627869773,8.424,226,68.29516478222497,281.3797935690834
balloon_490,-7.715536599723291,-48.413792180088386,3.746699323690464,46.81007309085691,273.59802021042583,46.81007309085691,289.22023235148407,309.2274794591192,328.20098030205304,340.5464925009748,352.1568015237098,384.3502899889791,412.83032992512045,424.8226629267723,273.59802021042583,274.24324846276966,275.96812185378906,277.82291958083135,278.85332258709,279.8054209018861,281.3174989220798,283.09558367163714,283.2122985464069,2.772,309,46.885296377766856,273.50575101802315
balloon_491,-10.22029392934354,135.519974985342,20.940313410961625,7.4399776521276335,52.12569575573542,7.4399776521276335,43.94898247840775,38.57679782901387,33.66618134617464,30.545918246798173,27.882330104851352,21.608292594055847,20.268206345187476,21.5430712218917,52.12569575573542,54.043582192468136,59.84080407057991,66.26668178398461,71.54430348026449,77.37470027804494,100.43410981832858,130.3363773223694,142.86154311994056,22.392,296,7.410944414616105,52.49272774057167
balloon_492,-4.887189562282567,114.87395515182934,2.001730073367227,12.101694553690349,93.841000465695,12.101694553690349,71.86188367767183,72.33730892058969,72.57841887879049,72.46717276199242,72.62660927178811,72.4577302442228,71.99827036869777,71.60687686304325,93.841000465695,94.92704482387984,96.30647057758124,97.24724110178204,98.07317058939208,98.56165642634268,100.12196802804056,100.87579577817894,101.09604224354509,3.816,320,12.106082390416761,94.00575785040085
balloon_493,-42.98891307535491,-64.03993057694966,11.508143967570147,14.08415272176339,161.26238296000042,14.08415272176339,84.71387562336572,86.2663448399314,88.58882287992962,90.42516300179516,92.30857516481768,99.31464257341337,108.95301536618716,113.8907765127253,161.26238296000042,164.06773597253596,170.88736881430896,177.74294354421772,182.6431155940704,187.4520789224874,202.4654149858028,218.51114665450527,226.16257576957673,23.508000000000003,166,14.071806314195285,161.06329560765528
balloon_494,41.72630661574177,74.78865466450834,12.103043441702358,8.803248786903149,135.50828501460938,8.803248786903149,52.9029242894116,52.90243760964452,52.804874340775385,52.747739743079215,52.416585663422815,52.65408016727331,54.00198419139389,55.059316290815104,135.50828501460938,135.1659419522752,135.18762693208816,136.14793398217438,137.513320282088,139.04254549374156,146.1591584585345,156.89405506753724,162.96800945843847,0.5760000000000001,259,8.793023377553626,135.67579136802294
balloon_495,84.34587832449567,151.87098095074248,20.358461987610816,48.012818967299744,162.9902373553175,48.012818967299744,285.74092225382674,276.96112656328864,267.82296813006036,261.3796282827555,254.6719930417802,232.37461127725433,209.4143974446914,197.24151934266487,162.9902373553175,165.494626108406,173.1318637018046,179.0418593987813,181.47248661952827,183.57027966688148,189.99722382805857,194.02249732073423,196.8203493491126,14.616,299,48.02229159197785,163.2671411420775
