icao,latitude,longitude,velocity,heading,vertical_rate,on_ground
3c4582,29.4162,48.3211,217.45,326.39,0.0,False
06a098,44.8201,26.0494,209.87,309.23,0.0,False
3949e9,42.7333,1.4686,230.92,356.42,0.0,False
39cf0a,42.1032,18.238,225.7,300.25,0.0,False
39cf0b,14.3506,99.6922,233.41,298.43,7.15,False
39cf0c,43.7293,-1.897,238.96,29.82,0.0,False
a483e0,38.8149,-75.9172,50.68,264.17,-2.6,False
71bd24,24.4303,122.0315,231.13,182.04,0.0,False
39cf0e,42.2483,-81.8085,257.28,91.26,4.88,False
151ff7,57.173,60.0263,4.12,270.0,0.0,False
155c30,27.5578,53.8822,184.63,321.79,0.0,False
c82081,-38.5582,174.1924,254.57,194.99,4.23,False
39cf11,47.2313,-0.9299,249.98,54.38,-5.2,False
a5e0d3,29.8939,-95.9017,157.48,138.71,-5.53,False
a600e4,35.1508,-109.9226,285.24,79.4,0.0,False
39cf12,35.4685,1.5585,236.58,14.61,0.33,False
a41c69,33.5154,-84.2016,229.96,61.54,9.75,False
ad775d,39.213,-107.7891,190.83,251.61,0.0,False
ab0a76,33.5579,-81.3173,185.14,195.97,0.0,False
c055f7,49.2009,-123.1849,7.72,227.81,,True
aca760,34.354,-107.7537,198.6,270.89,0.0,False
a6503f,38.8557,-77.0411,1.03,331.88,,True
aafd90,29.2748,-91.04,189.26,291.19,0.0,False
abd4e7,38.8288,-86.5605,217.11,8.86,0.0,False
a7cc2c,35.6831,-78.8514,296.79,26.12,0.33,False
3949f9,43.6114,1.4051,218.82,355.42,0.0,False
a6a00b,31.1712,-81.4205,264.19,5.7,0.0,False
3c4594,43.679,-79.6307,2.06,264.38,,True
ab6afa,52.8483,2.0587,229.43,281.51,36.41,False
a35e18,28.4181,-82.5779,26.05,350.91,-0.65,False
a17ecd,41.9086,-85.4563,278.49,75.89,0.33,False
a01880,38.1835,-106.6815,202.99,241.88,0.0,False
a66316,37.1613,-110.1496,189.61,231.39,0.0,False
7c806f,31.807,-101.4403,216.73,242.89,0.0,False
7c806e,43.5074,-121.4737,232.45,237.01,-0.33,False
7c806c,50.7256,9.902,224.35,289.14,1.3,False
a41096,27.1765,-80.2198,0.0,208.12,,True
7c806b,-33.9468,151.1741,10.29,334.69,,True
acf4f5,40.4595,-105.0161,0.39,157.5,,True
a7a9c5,34.6014,-80.974,194.73,185.15,0.0,False
a53006,38.9596,-84.4445,113.18,90.52,0.0,False
7c8069,37.6308,-111.5749,195.92,241.28,-0.65,False
ad5d5c,42.161,-102.6654,181.1,246.57,0.0,False
a04bbe,36.9958,-79.1104,180.16,216.64,0.0,False
a24529,28.9667,-81.7937,205.07,127.56,-9.75,False
aa4c1a,40.11,-111.4707,159.27,288.84,-11.7,False
a85fb8,39.1564,-112.1011,215.88,186.43,0.0,False
a66323,-24.1453,-47.9744,208.48,27.64,-11.05,False
ab0a95,35.4299,-96.1916,192.3,17.76,-10.73,False
407cd1,37.581,-104.9967,304.57,70.77,-0.33,False
a53013,51.8283,14.1714,244.36,78.83,0.0,False
a72ca2,37.5125,-102.7758,205.69,333.88,-0.33,False
aca788,39.8269,-104.6606,70.48,0.0,-3.25,True
151fc1,55.0936,83.1163,221.35,262.92,0.0,False
e49b53,19.5609,-72.4946,239.55,150.68,0.0,False
151fc3,13.8027,100.7903,84.1,194.89,-4.55,False
4c01ea,36.0046,29.5011,220.08,314.72,0.0,False
4c01ee,50.2726,20.7545,242.46,201.67,0.0,False
a9618a,32.9091,-97.0401,8.23,270.0,,True
a733a2,35.9484,-96.4313,56.17,61.56,-3.58,False
a0b5a2,36.163,-115.3381,49.87,248.2,1.95,False
a24508,38.3654,-106.7351,195.43,252.85,0.0,False
aaf183,27.4314,-79.216,240.1,48.21,7.48,False
7c43fe,-38.1041,144.1427,51.74,72.65,0.65,False
151fb5,55.2884,52.3426,40.39,186.58,0.0,False
151fb6,56.3457,67.3029,198.93,278.93,0.0,False
ac2a8e,32.7546,-117.1224,32.77,292.14,0.33,False
ad646e,33.9405,-118.4048,0.0,81.56,,True
0d0381,24.8809,-99.3547,243.85,348.81,-13.0,False
a7a9cd,40.5808,-89.4943,257.09,172.99,0.0,False
7c8050,-37.5104,144.5362,56.29,198.1,-0.65,False
7818c7,24.5425,118.1322,0.0,140.62,,True
a6898d,38.5116,-79.4308,280.61,75.89,-15.28,False
c00856,50.8555,-96.6486,130.26,216.33,0.0,False
a3a0ca,42.3853,-104.3173,198.1,243.97,0.0,False
780730,35.8114,126.9402,223.66,5.15,-7.48,False
a22b2f,45.6215,-118.7205,201.47,151.14,9.43,False
a3b529,32.9742,-109.7344,213.27,290.62,0.0,False
a5ee13,32.7773,-91.7501,270.52,56.4,0.0,False
881422,14.8667,102.1297,222.6,247.58,-5.53,False
861ae4,35.5461,139.7848,0.06,90.0,,True
881425,14.3942,100.2804,192.65,353.41,9.75,False
881424,21.8873,120.6567,208.26,256.72,0.0,False
acca88,36.7203,-112.0488,273.92,67.24,0.0,False
4406de,46.8451,20.4725,227.84,295.12,0.0,False
39c495,37.6151,-122.3798,8.75,208.12,,True
a448d7,36.1905,-100.4275,199.91,320.53,0.0,False
800c07,19.0889,72.8848,73.06,269.19,-3.58,False
0d0f5f,29.2489,-111.7907,228.48,318.38,0.0,False
a28bbf,42.2472,-83.5161,65.16,227.24,-4.55,False
a2454b,33.1152,-97.2004,43.75,2.02,1.3,False
a448d1,38.946,-77.4521,2.57,165.94,,True
a555c3,43.2306,-114.0988,205.27,313.17,0.0,False
a675a9,33.0271,-113.22,253.26,100.53,0.0,False
ac2c10,38.5694,-91.4658,223.92,58.72,-9.75,False
0d0f85,32.3311,-117.1507,221.29,329.86,0.33,False
76b443,23.6474,117.0024,242.71,46.46,-0.33,False
86e75e,24.3872,120.9959,281.99,46.26,-0.33,False
a36516,37.0923,-80.3021,210.26,183.37,0.33,False
a2452f,36.6367,-110.1792,215.16,247.36,0.0,False
a2452c,41.8313,-90.1671,183.59,265.98,5.2,False
780773,23.799,117.2556,194.45,252.76,-0.33,False
a35254,34.3746,-96.7035,221.62,186.53,0.0,False
a7e691,33.8507,-98.2159,140.98,343.68,-6.18,False
a3f07f,33.6228,-115.8687,261.91,91.24,0.0,False
abbca1,38.9301,-105.8107,236.4,50.39,-10.73,False
780779,14.5772,102.0574,202.89,250.6,-7.8,False
34718d,-2.5062,-40.6302,248.56,33.26,0.0,False
800c38,18.8224,73.1549,132.75,358.89,-3.25,False
7cf864,21.2702,-157.9461,142.35,251.24,-6.5,False
76b44c,15.6342,82.4426,234.9,299.09,0.0,False
ac2c33,33.652,-93.9613,281.93,71.27,5.2,False
800c42,29.1706,74.9339,221.09,198.73,0.0,False
76b44f,1.3517,103.9786,77.21,23.15,-1.3,False
8514d6,34.6846,139.1051,216.53,108.13,-9.43,False
800c48,29.336,75.4227,171.14,320.86,0.0,False
862db6,35.5645,139.7876,8.23,149.06,,True
800c46,19.3741,71.3574,0.51,0.0,-0.33,False
a22b91,32.0764,-84.3088,74.17,350.02,0.0,False
ad7948,31.4953,-96.937,50.87,331.62,0.33,False
a6506d,40.7157,-114.0407,279.64,87.36,-14.31,False
850df2,34.4881,136.7968,167.15,234.65,0.0,False
ac9ff2,33.6447,-118.0101,230.99,90.13,9.1,False
e082d6,-18.9868,-41.0053,227.74,32.83,0.0,False
800c3c,23.8125,86.1222,200.48,302.96,0.0,False
a47221,28.7662,-87.8412,193.26,279.04,0.0,False
a973ea,28.3898,-81.3263,60.21,358.53,-2.93,False
ac3315,33.6541,-84.4567,241.84,144.35,0.0,False
a77077,42.5205,-90.513,172.22,285.24,0.0,False
abbcc1,34.4291,-117.3173,259.33,47.89,0.0,False
7c2bc5,-33.9367,151.1799,1.8,281.25,,True
0d0f35,18.8597,-98.7686,193.4,290.56,5.53,False
800c0c,23.0512,88.5315,103.81,103.76,-5.53,False
800c0a,10.2127,76.4165,90.86,292.64,5.2,False
0d0f2a,30.4563,-97.7798,240.76,32.43,0.0,False
881402,12.6794,100.0043,100.13,16.11,11.7,False
e082ce,-33.6397,-56.3166,246.03,39.31,0.0,False
a35220,30.0263,-104.3066,206.22,228.24,-5.2,False
ac2c56,34.7923,-107.7856,279.83,72.23,0.0,False
71bd60,35.5408,134.3364,159.48,269.63,0.0,False
a41bb5,29.4447,-82.6523,244.98,358.32,-0.33,False
7c2bb0,-27.1543,153.2112,103.24,172.56,-0.33,False
ac3338,39.1712,-104.8327,273.51,68.6,-2.93,False
a448f2,33.5644,-107.4227,201.26,284.36,0.0,False
a9cff8,39.2941,-82.2911,240.16,12.37,0.0,False
a973e0,33.4408,-111.9908,68.42,270.43,-3.58,False
a8ec57,42.2558,-87.8607,176.6,24.25,9.75,False
a6fb41,38.9503,-77.4538,7.72,90.0,,True
a7488c,25.2628,55.9276,309.27,107.92,0.0,False
ac3dec,38.2981,-77.6573,178.93,209.07,9.43,False
ac2abd,37.619,-122.3804,6.94,123.75,,True
4cabd3,45.2429,-61.7218,282.63,77.81,0.33,False
a8553c,40.7486,-73.8654,138.51,54.07,-6.18,False
c0322e,46.5312,-80.8756,52.32,30.09,-4.23,False
a422fb,33.3601,-112.3346,40.02,46.04,0.0,False
a89bab,30.2726,-95.6566,174.95,140.13,-6.5,False
7c337c,-38.0711,146.3812,87.24,155.25,-0.33,False
800c88,22.7843,83.6848,213.11,327.92,0.0,False
a61592,38.5603,-84.3798,202.09,323.8,0.33,False
800c89,10.0811,76.3943,234.5,343.04,3.9,False
abc455,39.8109,-86.113,93.26,301.23,-0.65,False
a9ab07,-20.8851,-48.7257,269.06,324.73,0.0,False
4cabd4,45.1277,-72.6342,272.86,63.82,0.0,False
a0540a,33.3651,-116.4005,261.61,27.27,3.58,False
407f2b,46.5239,-68.1687,284.5,65.2,0.33,False
a4bb8a,37.2551,-93.8832,191.73,279.11,-0.33,False
7c80c1,-37.5415,144.5243,62.41,209.1,-0.98,False
abaa43,40.8101,-96.1789,282.64,76.85,0.0,False
ac7a52,37.3726,-85.0666,188.19,248.34,0.0,False
abd77e,33.5123,-85.1002,188.97,253.39,12.35,False
4c0240,44.4288,23.6806,120.48,262.15,-0.33,False
ac7a5b,41.7121,-105.7419,182.98,300.96,0.0,False
4c0242,44.7118,20.524,110.24,334.87,-2.93,False
4c0241,43.4039,21.4941,133.21,333.63,0.33,False
a3524e,37.3729,-108.5998,173.12,239.85,0.0,False
ac7a61,61.1039,-150.3807,109.28,296.57,-0.33,False
a98868,39.3304,-84.7819,195.78,329.53,-0.33,False
aaf1f2,40.7856,-88.4585,233.61,198.75,8.45,False
a91ea7,41.9585,-72.7125,198.62,134.58,0.0,False
aa4ce2,30.1571,-98.4234,199.01,231.09,0.0,False
a05444,34.5242,-96.8454,147.04,152.27,0.0,False
86e79a,58.1014,-0.1214,271.54,154.65,0.33,False
80138c,15.0535,78.3297,244.69,188.83,-0.33,False
a65bb7,33.6529,-84.4269,0.0,42.19,,True
a5ee51,34.6492,-117.9025,183.13,262.58,0.65,False
a137e2,40.3191,-78.6651,119.57,288.82,-6.5,False
a6bebf,32.9039,-95.5691,92.5,222.3,0.0,False
84091b,35.7891,140.1954,147.19,286.03,4.23,False
abbd8d,32.6011,-99.6271,188.28,264.04,0.0,False
a35da8,39.5986,-86.7466,145.59,270.2,17.23,False
c05857,43.6771,-79.6259,5.4,137.81,,True
3c68cb,25.9756,83.7625,291.73,107.44,0.0,False
7c80ff,-32.3591,151.8957,137.96,18.03,-0.33,False
7c80fc,-33.9596,151.1909,0.0,222.19,,False
a7486a,36.8033,-116.9869,206.42,332.22,0.33,False
a86861,33.5329,-112.2926,7.2,25.31,,True
abc49b,33.5813,-87.2389,244.42,146.68,0.0,False
840944,33.3279,132.3422,315.18,78.8,6.18,False
a16d22,41.2788,-102.4501,184.91,245.86,0.0,False
a542d7,32.7541,-114.6693,249.76,87.4,0.0,False
406c3a,47.8297,-0.9571,216.59,344.15,-0.33,False
a6fb0b,33.6823,-84.395,137.97,177.86,0.0,False
c88099,-34.9435,144.8974,269.59,86.39,0.0,False
acca85,39.6342,-76.1219,168.89,230.69,-0.33,False
a8b805,35.519,-94.2186,265.18,54.95,0.0,False
a65bbc,41.6793,-111.794,178.05,238.47,-11.7,False
ab619b,42.3266,-83.4571,107.67,153.92,0.98,False
780721,25.7393,121.764,241.65,29.46,8.78,False
c8809d,-33.2776,155.5726,278.4,60.07,0.0,False
ad4afb,44.5951,-117.2709,216.14,313.65,0.0,False
a74871,41.2716,-93.0302,185.8,252.27,0.0,False
ad049a,33.4707,-114.1212,217.86,103.38,-7.48,False
4cabec,42.2416,-85.4006,281.02,86.12,4.23,False
7c80f5,-34.3609,150.7866,91.6,213.78,3.58,False
a5e229,41.2923,-80.0683,294.54,74.6,0.0,False
a004be,50.9556,-127.7851,240.09,315.35,0.0,False
a72213,40.6213,-89.621,57.0,306.56,-3.25,False
78071d,33.7377,131.2733,187.76,252.46,0.0,False
a675f9,34.4,-88.0873,193.33,66.64,-11.05,False
78071b,59.5732,47.3507,238.95,267.41,0.0,False
851580,33.6332,133.1259,297.18,73.2,7.15,False
7c5963,-33.2657,137.0576,141.02,144.8,0.0,False
7806ae,14.6393,102.2377,224.69,250.61,-4.23,False
a9ab87,31.0917,-91.661,199.1,313.01,0.0,False
a65d06,33.4826,-117.0161,256.07,97.04,8.78,False
a0a457,33.946,-99.5303,181.21,305.99,-0.33,False
a0fdea,38.7064,-94.9289,125.5,196.43,19.51,False
a3b4b5,42.4771,-76.6817,258.35,81.76,0.0,False
a18794,32.7547,-116.9769,47.35,271.87,-2.6,False
862226,35.5635,139.7817,9.77,59.06,,True
a0f1ba,35.6419,-117.6712,8.98,203.63,-1.95,False
a0f1bb,33.645,-118.3004,209.9,90.28,14.63,False
70e049,13.7297,100.7711,69.63,194.55,-3.25,False
04c118,37.7304,6.337,238.35,351.31,-0.33,False
850e9c,35.5447,139.7852,0.64,28.12,,True
7c5950,-33.8572,151.3253,104.81,13.63,-0.33,False
a53d34,44.411,-89.2973,122.48,337.53,-5.2,False
a67735,34.2131,-119.0755,36.72,281.31,-2.93,False
c08081,42.867,-93.1169,182.15,308.0,0.0,False
c82b08,-37.2182,174.6028,119.63,293.04,-4.88,False
a9b273,39.5225,-111.7616,262.64,134.84,0.33,False
a3b4c7,39.2542,-103.6168,190.68,250.78,0.0,False
a3b4c8,35.0153,-82.791,179.36,224.19,0.0,False
a53d2c,41.3853,-101.4797,190.15,256.23,0.0,False
c82b0b,-37.2366,170.3657,287.06,89.9,0.0,False
a3b4d6,35.9015,-87.2718,158.01,79.49,-7.15,False
0d0de2,19.4508,-99.0483,95.79,61.09,11.7,False
7806e1,54.6017,54.4225,221.73,284.65,0.0,False
a35dc2,37.3428,-111.2603,232.68,8.78,0.0,False
c008b7,44.6853,-76.0909,263.91,64.23,-13.0,False
a05470,40.2731,-84.4734,186.95,267.32,-7.15,False
ab5a01,44.2583,-94.6168,189.79,249.7,6.5,False
861b64,42.6298,141.7885,142.59,182.07,14.63,False
7806f0,34.3835,139.9616,276.56,64.2,-8.13,False
aab742,30.2415,-81.4866,47.35,17.06,-4.55,False
ab1dd5,36.752,-76.0399,272.15,16.59,0.0,False
a41131,33.867,-79.0734,309.3,40.82,0.0,False
aafdae,25.6431,-80.4363,8.75,84.38,,True
a1b162,43.7332,-80.3332,155.37,270.38,9.43,False
a912f0,40.1834,-76.7376,72.02,297.66,-2.93,False
a84255,39.8587,-77.6728,148.08,246.02,-0.33,False
c030bb,43.7008,-79.6527,82.76,318.78,13.0,False
a1aa4e,36.0801,-114.5019,117.69,247.92,-6.5,False
4cac11,14.1647,99.8178,219.56,285.63,6.18,False
4cac13,20.8254,85.2005,217.9,314.9,0.33,False
ab742e,35.8068,-119.4192,163.08,269.64,0.65,False
c030ef,36.0513,-87.468,194.3,211.8,0.33,False
abbd2d,41.7899,-87.7441,3.6,129.38,,True
a46ab3,37.3298,-83.2725,211.36,325.11,0.33,False
710052,10.2763,76.1941,112.57,175.02,-7.48,False
710055,23.0063,87.3494,305.43,92.8,0.0,False
aa9b82,42.7611,-87.5574,192.52,262.48,0.0,False
abc40d,31.0368,-82.003,177.45,203.22,0.0,False
ac31a1,40.746,-73.6111,84.8,215.62,-0.98,False
acdd18,30.8641,-81.4147,256.47,357.36,0.0,False
7c3314,-37.9723,145.0969,27.34,175.68,-2.93,False
850e7a,35.431,137.5295,176.28,259.58,-4.55,False
7c5972,-28.4724,153.4783,42.42,165.96,2.93,False
a5e29d,33.4319,-112.3673,10.29,216.56,,True
a7d2f1,18.5274,-65.9709,130.68,0.9,7.15,False
ab11c9,33.6181,-111.5625,21.55,326.69,0.65,False
7c3315,-37.7777,145.2538,54.76,205.6,-1.3,False
868ee4,33.9234,135.8888,161.8,244.98,0.0,False
abbd47,39.1573,-93.8338,174.98,262.23,0.0,False
407dc5,40.6023,-73.668,62.82,301.61,-3.58,False
151ec0,57.06,87.2384,221.81,239.63,0.0,False
151ec5,55.3609,87.5294,220.83,264.12,0.0,False
151ec6,56.6075,63.7104,194.01,276.09,-0.33,False
151ec7,55.5396,90.3175,217.72,262.94,-0.33,False
aaeb48,32.341,-96.1718,131.47,301.89,-8.45,False
7c7a5d,-32.0885,115.8825,4.12,191.25,,True
4cac46,34.0372,-118.6746,143.25,3.29,-0.33,False
a0afa5,47.288,-114.2008,214.84,280.21,-0.33,False
a6a11e,31.2103,-113.3948,253.31,110.57,0.0,False
a854d0,37.6181,-75.7943,291.33,30.69,0.0,False
a04ca7,30.8984,-96.9119,56.94,122.83,0.0,False
151ebe,56.7684,60.4137,198.96,276.83,0.0,False
abbbae,34.0517,-91.5408,179.96,233.72,0.0,False
a89d3f,32.8207,-116.9477,36.14,355.1,-3.58,False
c04fff,33.5226,-107.45,252.86,149.16,0.0,False
a5449a,38.8563,-77.0396,4.63,185.62,,True
71c501,42.0434,141.3917,174.37,33.08,-9.43,False
71be17,37.6273,138.1698,214.63,245.95,0.0,False
75807f,14.498,121.0004,69.36,60.2,-3.25,False
a84dce,27.3326,-80.0221,225.51,164.79,-4.55,False
ac3e80,35.4756,-98.0833,176.18,273.01,14.63,False
800af1,13.6519,77.9432,188.03,205.09,-7.48,False
a471e0,41.5043,-94.0315,297.44,100.77,0.0,False
850dae,34.4412,136.7773,175.8,235.61,-5.85,False
0d027f,26.788,-97.0336,127.24,210.09,0.0,False
aa9ad9,40.8001,-111.9761,53.7,175.05,0.0,False
aa4d77,21.4558,-70.4198,224.02,198.89,-4.88,False
a52a99,39.7224,-95.0863,187.86,249.48,0.0,False
151ee7,56.4316,89.4707,215.75,287.48,0.0,False
7c7a3d,-35.2928,149.1944,82.31,180.0,-3.58,False
7c7a58,-30.7469,121.2471,50.22,43.34,0.0,False
71c533,33.7913,126.5733,230.15,174.1,0.0,False
151edc,55.0542,83.6119,140.32,263.47,-7.15,False
151edd,49.1423,37.6594,9.1,227.29,0.33,False
71be45,44.5625,-94.2887,291.85,124.95,0.0,False
886291,34.89,140.7681,197.72,203.3,5.2,False
71c529,35.7624,140.3821,0.0,329.06,,True
71c526,34.6005,134.0976,154.91,274.95,0.0,False
a7d43c,33.7909,-115.193,254.11,118.28,0.0,False
ac2b6c,31.8854,-106.2824,84.05,230.46,-6.5,False
886290,40.0697,139.8017,238.57,194.49,0.0,False
7c7a46,-34.9502,138.6488,265.54,91.44,0.33,False
7c7a48,-37.0476,138.5835,192.9,281.07,0.0,False
7c7a49,-27.3255,153.0444,197.24,54.98,12.35,False
71c523,35.8696,135.779,161.03,270.73,0.0,False
151ecb,56.6287,63.333,187.66,275.66,0.0,False
a50924,21.4768,-157.8124,53.23,327.23,0.65,False
151ecf,53.7177,102.879,203.37,299.22,3.58,False
a11f5a,40.369,-101.2343,278.16,78.59,0.33,False
a65104,28.4987,-81.1863,134.29,180.88,-6.5,False
aa9ab6,42.3873,-74.3279,186.87,274.74,-0.33,False
4d20cf,32.2245,131.8695,184.28,240.57,-0.33,False
e49a55,-1.6403,-48.5812,145.55,350.44,-7.48,False
5113e7,59.4164,24.8192,3.6,109.69,,True
a34c05,37.4876,-97.0695,225.39,185.63,0.33,False
39b117,36.3185,23.2028,229.92,314.27,-0.33,False
5113e1,59.4167,24.8005,1.29,75.94,,True
a5edca,28.3403,-81.6084,58.22,117.92,-0.98,False
a987aa,44.9657,-93.2487,116.05,351.33,12.68,False
acdbec,42.7363,-113.0319,258.41,124.29,0.0,False
a64a11,35.8351,-80.2215,68.5,237.26,-0.33,False
86d2cc,33.9688,134.0686,329.52,75.81,-0.33,False
a55785,40.4876,-106.5334,269.17,96.36,-4.55,False
ac2b80,40.6641,-81.7975,278.28,114.81,0.0,False
ad6595,34.8663,-107.9046,279.37,104.39,0.0,False
a11f6b,-33.9347,151.1907,0.0,351.56,,True
7c8187,-38.6313,142.9243,37.78,96.25,-0.65,False
ab128d,38.9975,-85.5759,261.93,48.1,0.0,False
ada227,38.0744,-118.3208,184.06,243.08,0.0,False
4071a9,51.8081,-2.0307,15.62,107.24,-0.98,False
aaf27c,35.7944,-120.6352,200.39,296.37,0.0,False
4b9e04,29.4684,32.3327,189.14,307.93,0.0,False
4b9e05,37.7553,30.6873,222.26,354.42,0.33,False
7c7a90,-31.8249,116.4156,57.7,230.06,-1.95,False
39c429,21.0091,-75.4904,255.49,16.98,-0.33,False
a721a4,42.3607,-71.005,5.14,109.69,,True
39c420,48.9359,8.596,226.31,287.73,0.33,False
7806a0,39.2652,123.9421,226.44,184.17,0.0,False
a449a3,39.001,-99.5754,188.88,247.42,0.0,False
a449a8,38.938,-77.4562,5.66,182.81,,True
a77111,38.5504,-82.3893,154.72,256.15,-4.88,False
86d2ee,34.9511,138.3074,184.62,266.01,6.83,False
71be03,33.7238,126.5164,213.21,200.18,0.0,False
5113eb,59.4165,24.8168,1.03,95.62,,True
a72dcb,43.5293,-79.4495,72.41,316.44,0.33,False
ad5269,47.4436,-122.3083,7.46,120.94,,True
acdbee,26.2031,-81.701,222.04,115.67,-4.88,False
acdbef,40.2711,-111.7759,169.42,305.23,-5.53,False
7c7a6c,-32.2399,115.8244,58.87,185.01,1.3,False
c056c6,43.2373,-79.4318,136.31,151.11,0.0,False
a1e9af,39.7563,-96.8813,192.9,240.08,0.0,False
c04fdd,47.5448,-62.8038,283.5,78.49,0.33,False
4d20c7,12.3534,80.3883,155.39,236.89,-4.23,False
86228c,34.0152,138.3606,313.63,66.72,-11.38,False
7c7a85,-32.1002,115.8781,27.16,52.7,-0.33,False
773645,10.1501,76.3714,69.5,87.88,-3.25,False
a43ea7,30.3087,-95.4321,206.64,281.93,0.0,False
a43ea6,37.6695,-122.3622,82.47,3.58,13.0,False
acf486,34.6165,-104.5503,288.82,80.67,0.0,False
aced8f,40.8321,-103.0061,181.49,236.45,0.33,False
a2e09a,19.4389,-99.0646,23.15,59.06,,True
71c595,25.5903,121.648,218.52,35.22,8.13,False
7c7c37,-27.9462,152.8146,62.41,240.9,0.33,False
0d0672,38.4871,-77.4776,280.03,47.61,1.63,False
a01567,37.1461,-77.5396,161.95,56.01,-11.7,False
801404,13.0214,80.0742,139.0,327.55,19.51,False
801402,28.5698,77.1204,78.22,271.51,-3.9,False
a36e1e,25.6601,-80.4548,32.67,303.44,2.93,False
a8a0c1,38.5897,-122.2561,188.92,355.31,7.15,False
7c7c30,-27.5181,151.9083,47.94,303.18,0.0,False
510043,54.4397,37.0021,204.72,285.75,-0.65,False
780860,25.2499,118.8067,233.45,47.77,0.0,False
a78c8f,35.2526,-91.0329,198.66,285.01,0.0,False
a79386,36.7139,-108.6076,181.48,290.23,0.0,False
800d0f,14.6691,79.1506,239.32,40.64,2.28,False
801406,19.2453,86.233,237.54,305.48,-0.33,False
a12e70,34.0646,-118.4951,53.05,160.16,-0.33,False
801409,27.3425,76.4011,218.56,206.57,3.25,False
45cf24,48.9482,10.5505,167.39,133.51,-6.5,False
789204,42.4904,30.9426,225.21,283.88,0.0,False
789202,1.3425,103.9867,2.57,219.38,,True
71c589,35.1878,126.8717,194.69,5.0,0.0,False
71c582,34.1416,129.488,237.16,148.48,-9.75,False
ad61de,38.6131,-90.2647,112.76,64.6,-6.18,False
789207,24.8225,121.2308,267.92,36.8,0.0,False
78086c,55.7565,17.2769,250.43,218.49,0.0,False
a2b810,38.9381,-77.455,0.0,270.0,,True
a338ac,27.9784,-82.5305,5.4,233.44,,True
a6c39f,38.939,-77.4672,13.89,106.88,,True
acf492,41.8892,-87.6291,85.65,331.28,-4.55,False
800d03,26.3183,90.4296,201.08,101.51,0.33,False
a850dc,31.5029,-82.3102,289.49,27.75,0.0,False
a195c2,38.3847,-104.6462,86.43,0.0,-4.88,False
a5050e,37.4184,-88.5526,289.3,109.53,-5.2,False
48c138,43.1198,21.6533,211.77,331.57,0.0,False
a9e6df,37.951,-78.2676,181.06,221.89,0.0,False
acf48c,26.1748,-84.9784,265.75,25.82,-0.33,False
ab1c04,39.065,-79.4877,193.28,273.51,0.0,False
acf48f,39.7339,-105.6196,182.88,263.21,0.33,False
a92367,30.0794,-97.547,122.75,233.18,0.33,False
a9d3af,32.9046,-78.1274,263.85,7.06,0.33,False
80142b,40.7242,30.0906,247.98,99.07,0.0,False
78921b,23.8869,120.4659,281.62,43.82,0.0,False
0c20de,-31.9847,-61.7131,280.58,112.19,0.0,False
0c20dd,39.2572,-74.6257,256.69,40.04,-8.78,False
800d52,29.0739,77.447,135.82,179.57,-3.58,False
ac4f29,31.8106,-106.5801,151.4,327.07,6.83,False
a983b7,49.8141,21.113,181.56,18.85,-9.43,False
a5669f,33.3097,-98.5927,182.93,293.54,0.0,False
a1e5f1,36.1989,-93.4516,156.97,260.57,-7.48,False
a85ce8,34.1771,-116.5495,159.92,341.62,11.7,False
a43ee5,39.3266,-110.2598,194.27,260.09,0.0,False
a062ef,38.2331,-102.8996,205.63,281.98,0.33,False
7c7c77,-29.9782,152.9505,247.33,21.6,0.0,False
801444,28.4539,77.0986,137.6,93.43,-6.5,False
aa01de,33.4368,-111.9973,0.0,92.81,,True
789231,24.0309,120.6175,289.95,44.21,0.0,False
801441,26.2406,86.1741,285.94,94.64,0.0,False
71c552,34.9572,126.6838,202.51,185.25,-5.2,False
801442,19.5623,74.3886,215.74,253.94,-13.33,False
a8c6e8,37.1477,-76.3145,126.14,57.15,-4.55,False
a6b00f,31.8606,-100.5965,286.79,98.04,-0.33,False
789236,21.8124,115.2089,252.33,101.29,6.83,False
71c556,37.1192,127.1857,120.78,283.8,-7.48,False
a9cca5,36.0468,-109.2462,270.72,52.41,0.33,False
7c7c74,-40.9002,147.2023,237.69,359.26,0.0,False
ab8fd0,40.5595,-73.8844,160.61,141.11,11.38,False
71c550,35.8501,131.2039,199.5,266.3,-0.33,False
7c7c76,-35.2717,148.5064,250.65,53.77,0.0,False
a17bfe,39.1387,-102.3387,261.82,63.38,0.0,False
ab3639,36.1013,-86.6888,74.35,18.56,-5.2,False
a0b2db,34.5014,-107.4929,195.11,274.69,0.0,False
a35b27,33.1209,-96.0905,236.07,72.24,8.45,False
a8fc2e,34.4168,-78.5815,191.06,221.07,0.0,False
a7dc30,26.7716,-80.4146,47.23,327.0,-0.65,False
a7e318,29.8002,-98.9285,157.43,131.56,-6.18,False
0c20d6,32.0512,-89.9389,216.12,353.03,0.0,False
71c542,36.1666,128.1654,164.8,315.63,0.0,False
a5fcef,35.1422,-81.0613,140.82,175.81,-10.4,False
789243,24.0578,120.1808,223.9,227.33,0.0,False
71c546,37.5133,126.5869,155.47,185.13,13.66,False
801459,17.9906,73.1163,66.55,160.58,0.33,False
71c544,37.1291,136.3446,184.41,239.86,-0.33,False
71c545,36.5124,126.9993,177.48,0.0,-5.85,False
a3b0fe,39.8943,-78.9186,199.92,299.27,-0.33,False
