balloon_id,latitude,longitude,altitude,speed_kmh,direction_deg,speed_kmh_1h,speed_kmh_2h,speed_kmh_3h,speed_kmh_5h,speed_kmh_7h,speed_kmh_8h,speed_kmh_10h,speed_kmh_17h,direction_deg_1h,direction_deg_2h,direction_deg_3h,direction_deg_5h,direction_deg_7h,direction_deg_8h,direction_deg_10h,direction_deg_17h
balloon_254,34.06529586121535,171.31721535763523,12.312935908678648,73.31418902033724,35.460514289486184,73.31418902033724,86.38712612369386,85.44491528706267,87.58834550890438,94.4088305854804,102.08054488449328,111.19612595224118,140.83651558814614,35.460514289486184,28.688335097458776,21.35981588817458,10.510851932893502,357.97543659500576,350.2588593357945,344.14118156363236,333.6008180346282
balloon_255,13.327526328026671,103.97010028331933,21.91762857633651,71.95465621810999,169.01562226596343,71.95465621810999,86.29045400031734,86.30624624467431,86.30116038643342,86.29616785250494,86.1190296938582,86.28256805344743,86.17647067994845,169.01562226596343,168.9009479200156,168.8619167941206,168.80660419190804,168.70347202702476,168.54287577510058,168.43128913524265,167.8329476271266
balloon_256,70.32451304011367,-123.17100622782142,21.954132428882836,200.21323004668375,95.13344907401569,200.21323004668375,247.3625256729031,254.77459585177823,265.6006940195361,279.4184003815061,289.27318010664465,298.1095065166812,318.16724902578466,95.13344907401569,97.11113622910295,99.95552929632196,101.13948657154585,106.67827958776644,113.15508872305804,113.9435600399483,111.18340850602245
balloon_257,-44.291581598834114,37.892470207370565,5.865716082415568,67.26889067364233,253.0005061899082,67.26889067364233,83.05953281721322,86.50018116908763,92.5697031435843,102.356149747151,110.23812805828176,118.54468719638272,142.27630907485246,253.0005061899082,259.05111124197737,265.1095276942864,272.8657732170042,281.68325723579835,287.65203182497805,291.71276285081444,298.4458367361154
balloon_258,34.81578461707359,-131.77123662297544,2.133445417353439,313.5273015667148,267.5956171994106,313.5273015667148,367.22067713383944,357.0157364865525,340.4136287541185,316.8829985545478,298.2419652012179,278.3589730424863,212.9740823440781,267.5956171994106,267.7596306312842,267.74309294278197,268.7355636252249,268.52735082154237,267.4360155054394,268.1215491161056,270.0835816344531
balloon_259,-2.1130895335380218,2.142993365179795,20.990458537472563,345.01605711563167,99.76077060595776,345.01605711563167,418.3275393137304,422.4938884257584,427.5815658632165,432.3780548811296,434.63420948556393,435.3662651770992,428.553822463809,99.76077060595776,99.03108404181222,98.17035753829754,96.7913555784698,94.62003564657869,92.64999156242294,90.8787170350646,85.42237183534542
balloon_260,-63.00037545473832,7.5739364568514995,7.32848093139661,110.451091824211,197.8700351438864,110.451091824211,142.5172385508295,153.22652619748428,169.0850823693985,189.2123835739926,203.31552692545637,216.13904369024408,244.62541192056537,197.8700351438864,201.21081895519703,204.40859369263416,207.76366682185997,212.3132557878564,217.42610653024605,219.77553574806169,221.3736872975725
balloon_261,81.01096139598127,-148.14570204412263,11.911903493063154,40.16876653767718,80.44401693355962,40.16876653767718,47.80951402161342,47.247547584582584,46.115226448607835,44.30269229464519,42.64139550612975,40.75021124036152,33.89538974918228,80.44401693355962,80.88250368395052,81.2594558691572,81.48773952115226,84.00930844798324,87.32721239234593,89.36654277255775,96.899674151593
balloon_262,-10.661175148482275,-11.042584737659928,8.244182006720841,485.4464596434733,37.94222209581323,485.4464596434733,500.0,500.0,500.0,500.0,,500.0,500.0,37.94222209581323,36.69061763779859,35.47995850704751,34.15217677459509,33.1989491470714,,33.09938991449758,35.21958057429288
balloon_263,56.25050101020135,70.55623545132998,21.917531315723735,48.28471250718374,211.093861542195,48.28471250718374,58.312832847386744,58.57559117301144,58.683366135569074,59.10663500367041,59.73041904526487,60.02170595202756,61.88098273331609,211.093861542195,211.792769536615,212.76635334422875,214.3965250328924,216.60388641591987,218.12560342462697,220.1138098338295,226.89444681162735
balloon_264,61.0676831647184,-27.45615060880148,2.3450259297541116,283.45638449781893,339.2970690920454,283.45638449781893,325.4725998124755,309.39698408725826,284.2628303908843,249.95495407145592,224.1342217308573,197.76213041077705,122.86306972337762,339.2970690920454,338.24709183183063,336.73813977690435,335.5481301439588,331.30618529016664,324.6336317072711,322.065606573719,325.21325129850544
balloon_265,-19.06034937976853,160.08502122849805,2.542319771010808,101.8982152641969,203.69652925803837,101.8982152641969,122.76594751198512,123.3848761773795,123.91478784715406,124.24728403258564,124.1372963111776,123.51552677774372,119.40862593340889,203.69652925803837,202.95762051700856,202.1496545839087,200.92917984854657,199.5113340132276,198.69193684894176,197.61491922505772,195.13953650262025
balloon_266,78.8776870554623,1.8036554265113631,2.2215048458572806,47.83959103767195,264.7993802007008,47.83959103767195,60.5404339353289,63.876374403134704,69.01100620188213,75.80629761380388,80.94597503967105,85.91560529831717,99.82107169885144,264.7993802007008,265.1988551184221,264.8223688924361,265.739438154136,264.1481315421911,260.76265234474863,260.6145492651968,263.088746348319
balloon_267,26.390141115278812,-138.64780226526435,3.1066961760425436,193.89900166869663,21.408965883316057,193.89900166869663,220.5994899922578,206.64942481065737,185.42125685040864,155.73198293856404,133.12346241709355,110.23143097557713,54.70253915274402,21.408965883316057,20.986766456074974,20.772308262610295,20.882746332733575,22.581320897606076,25.447699500436215,29.95566923927703,73.39576638735372
balloon_268,-35.90254150525872,-103.53550832634376,5.994779148617874,20.50674465891976,12.344589022373556,20.50674465891976,25.00107013572172,24.863264224672776,24.8160327299544,24.856284924899605,24.810769093085806,24.894167093793207,24.691092104440607,12.344589022373556,11.937851133547383,11.50104755574472,11.293525121664516,10.965359872581187,10.707750676098216,10.60770166390887,10.79018866461172
balloon_269,65.38219865630803,59.95351727429199,8.799186131572998,37.1046972431137,139.37755253191688,37.1046972431137,45.78144806369189,47.10048481972272,49.42045555041829,52.53800595019562,55.05775859025656,57.57745171931986,65.01143498664437,139.37755253191688,136.73634406887936,134.26727991011398,130.4018357704033,125.71044673527558,123.09649675559253,119.56490284043508,108.98432957248104
balloon_270,51.18497226764425,-67.68222626394108,9.450630481625296,32.88367550233531,11.425203170316763,32.88367550233531,37.782864882912975,35.78689364111243,32.70195252195154,28.669980069775715,26.08674391389516,24.15695963386661,26.68074933308613,11.425203170316763,10.989557902204696,10.370105991489936,7.4699106202508,0.7137026510923192,352.34329303613083,341.20628398021125,296.4966950571111
balloon_271,29.410843488019992,51.04009405834932,3.662299813974622,86.81140160622458,126.305309587313,86.81140160622458,103.96266421818667,103.04722898410132,101.88739925279926,100.21401264031284,98.86099548721324,97.4443412809457,93.08355845351828,126.305309587313,125.9681285009312,125.46018352921271,124.4269404660398,123.30185392952268,122.45245147668204,121.03999362946746,116.0180641764249
balloon_272,3.918747640873721,-57.994940628033355,18.567082259096537,61.96444836312198,111.83852174292775,61.96444836312198,75.99525290516078,77.9555252440191,80.70933532609044,84.37265190357957,87.06591221962269,90.06298382524788,97.43067130555788,111.83852174292775,109.75540609819444,107.6563060965471,104.46419185639104,100.50262610812511,97.67738025412224,94.9049030527342,87.1605529418805
balloon_273,23.620808473318775,-106.84921019834054,11.632116524690248,22.380615834237084,162.7625792723244,22.380615834237084,27.005826110719777,26.629864478915955,26.65183973393533,26.487727768231277,26.405622974311328,26.49133333570765,27.30030143804941,162.7625792723244,164.64294176442934,166.78753289748784,169.68278801536314,173.96474870558632,177.2308563733808,180.4045785064837,189.51144433828208
balloon_274,-66.10686099208392,58.63512171426217,9.528095828512676,123.89554221323505,194.3792358037615,123.89554221323505,148.69992353922945,148.50181330961675,147.6623163123355,145.71762413228882,143.57060299794463,140.98162281976053,128.2882211942408,194.3792358037615,191.8932025037394,189.1939815749177,184.853935562076,179.30049271473013,174.7570732649657,170.13147492605697,157.6130310035944
balloon_275,-23.90701794209002,127.52209435166496,13.928257111915698,115.34261398927173,38.817122924289265,115.34261398927173,141.53699146123438,144.9404161974451,149.95133077607196,156.00336792804268,160.45636112553922,164.5051004651292,173.9756129687309,38.817122924289265,40.183217356596,41.51014317541052,43.426764068774446,45.68379705399991,47.06995285487534,48.68230863823493,53.149100340217615
balloon_276,34.76907544111822,-2.929993813860096,6.51751434967293,46.39441319677021,185.1305645826498,46.39441319677021,55.51036774003405,55.429880621646426,55.46349015891855,55.82173128383947,56.339276782859045,56.791922148282914,59.34582522501029,185.1305645826498,183.500649186652,181.6513065578388,178.4908116996578,174.50258737449417,171.58803681945528,168.58561293909588,160.0537311650968
balloon_277,59.35708000702352,-45.69793679499123,20.418870151136417,70.10764205271396,156.33720499517435,70.10764205271396,84.14605473317047,83.98972205933431,84.04386617998124,83.91606732987559,83.77737904975355,83.29895975813234,81.82738842977574,156.33720499517435,155.976466181281,155.66490771678332,155.26216739666086,155.19613075517736,155.54840780029645,155.65069517209054,156.88782882850774
balloon_278,28.596975437537644,-120.24992460323207,9.36832057662236,293.72991527051033,174.77020243550464,293.72991527051033,358.74768224061074,364.8103845330998,373.40190907884534,382.9087641492192,388.83622571223265,393.58342802445503,399.8486697463846,174.77020243550464,175.11870628349186,175.50565973493804,176.03299699852437,176.7729088842177,177.36553388052243,177.88535773243757,179.6942656484622
balloon_279,-28.50730587397654,-28.04575987412125,6.625858835859922,57.18757820233676,182.28948437263588,57.18757820233676,73.4082023191915,80.2686742982138,93.38233549140786,114.74877019250042,132.6216164440786,151.48281406596558,211.1051740680418,182.28948437263588,173.58785815442127,164.72614783900008,153.76341849678124,142.0208779632352,134.32629401255247,127.76644646449569,110.4690750574522
balloon_280,-0.2466316711792335,-46.31436621576404,12.106639187632412,161.1172371968841,230.1745271815041,161.1172371968841,188.34226724675452,182.571219414532,173.9178442019039,161.64631336394274,152.45468559688342,142.52771460109545,112.76590547116145,230.1745271815041,231.1845347748763,232.41606230777663,234.3714284425106,237.18431982080384,239.70090909502736,242.1440798623768,251.1259953195146
balloon_281,-26.233536219883764,-35.47493882977269,20.566407852457775,73.63205560915063,211.91763318023263,73.63205560915063,86.5860393055084,84.07697228377093,80.02528397606633,74.59116427174624,70.60138117039214,66.1657471425311,52.41022502915671,211.91763318023263,217.1076861907798,223.15948384643107,232.37460290929357,245.5416017568561,256.2819817272801,267.1982867672293,301.8264408601005
balloon_282,-36.780493176285574,-54.403989793618926,21.6534602703372,65.3417512253576,58.356425286717354,65.3417512253576,86.53539387208895,96.35159594507242,111.09597629835142,131.4202266443205,146.78825199366477,162.3490636144018,207.08857635682725,58.356425286717354,62.55011226083337,66.0673548823786,70.62545805652792,74.7641076852126,76.69041559978439,79.0402845769728,85.88189974114852
balloon_283,23.350114755714575,-82.04195783001924,7.393797831834642,63.23130616077346,356.42666453896345,63.23130616077346,72.91645211497857,69.89032971728439,64.8015582900922,58.0018880667864,53.16388125939699,47.83374779283237,32.5843792330212,356.42666453896345,353.6256543544267,350.6572479328139,346.27013082649944,340.41605777619486,336.1499966222927,331.8664488559337,319.2150549173997
balloon_284,9.04572497572526,51.078775689142795,21.256860215474394,125.0812149635748,304.97342947105096,125.0812149635748,150.11859739508208,149.70862886562173,149.07797102531322,147.5763154218525,146.19276521019765,144.36985075323778,137.15671674848872,304.97342947105096,305.4815994920828,306.0651004286273,307.1470886876507,308.6064427844859,309.7563298544394,311.1703586088654,316.5997834403327
balloon_285,40.78783707040635,93.19947764655343,11.139158396014151,79.90742747873463,81.06098505733121,79.90742747873463,104.09191957436724,113.078394963054,126.1938191733928,143.03927579997028,155.06804854949698,166.57358666968935,197.1553514014952,81.06098505733121,81.4468018917263,82.05406856322088,82.01183609542812,82.48921629099607,83.37078041048358,82.96664680418229,79.31262423469735
balloon_286,35.89287191342923,100.44345323913468,4.912084679824458,75.44742744891309,199.1786594352941,75.44742744891309,90.3889298512924,90.24146961198832,90.3214997179238,90.35503290507867,90.20841261088025,90.23857022921236,90.14622113263624,199.1786594352941,199.04158043408816,198.7231264119291,198.55405567769765,197.94481682273087,197.62666705361417,197.06827822093084,195.72700738103643
balloon_287,55.50123276948377,-6.528660441725015,17.920353679717376,324.09129463318953,244.4338931758668,324.09129463318953,385.341100973721,381.107667897472,373.31670996892495,361.51740936285887,351.779717802254,340.5608631523564,299.9543325746201,244.4338931758668,237.84152597016248,230.73363837556877,222.5373616977139,210.89724395868672,202.66608862413753,196.30004047550835,178.48864743978606
balloon_288,-48.084937205385344,-135.92409687370875,10.603296018435495,153.61991123900955,302.9517239088516,153.61991123900955,194.9821143816872,206.3652239846507,222.90739345354152,244.30033413167152,259.8370158559458,274.32991134781895,313.0580700958024,302.9517239088516,302.9433333485244,303.2303500870561,303.16777839670004,304.46775733193783,306.4249661720267,306.8444350595785,307.22072609268736
balloon_289,-42.60752631110379,-1.3283016333248778,5.404568997931495,155.6188134017816,123.71676379951292,155.6188134017816,175.49114446153916,163.0510793095466,144.0184022950665,118.04718849964485,98.41089115303448,78.48483803026635,20.89840119266831,123.71676379951292,123.34379572917668,122.92052134011578,122.99558901604236,122.71146032202232,122.60156207930112,124.1149494805718,153.28015111567788
balloon_290,39.78497815518762,60.172018687690695,7.60805270390489,115.59447158800728,167.44110115091257,115.59447158800728,138.26641406123088,137.23547126105143,135.85556266779685,133.38879710211106,130.99628646151686,128.34049345617947,118.27486030452928,167.44110115091257,167.1518427047405,166.9263721296286,166.29992753943384,165.46029137873745,164.89622918404166,164.01478169181962,160.695321307178
balloon_291,-5.251529816974307,113.02203875857391,20.42921292099266,100.41304777809958,351.9325555598647,100.41304777809958,122.68670929418944,124.54160592870204,126.753985719892,129.06638907279833,129.88284135768606,130.51543916736458,127.48883339005135,351.9325555598647,351.17407864555105,350.16396786322537,348.3037405595066,345.269558025174,342.50089005599807,339.47919802403464,328.1938921238163
balloon_292,-31.09438513798498,47.73351568490354,5.943539696019175,97.8883687192581,247.47116513809684,97.8883687192581,108.55800104120031,98.34535142115708,83.24910521999116,63.689190756456874,50.23007350682014,39.11377429327672,46.28527073610216,247.47116513809684,249.0782600079363,251.30852248851687,255.18625481126665,263.88845167140676,274.70347327661403,291.7800342642678,6.67560096783717
balloon_293,-62.992872706044025,66.02585440540479,7.93781081539803,183.57934591550577,247.79813117168504,183.57934591550577,215.67567642129887,210.30712262526183,201.5779767977851,189.72023364945647,180.72047326347032,171.1773180989574,140.0499228357146,247.79813117168504,255.71405409732603,264.88912642172954,276.64100907709917,294.3764756536211,308.1088608208787,318.097070476568,343.2301930513306
balloon_294,-20.744475343225517,113.66583827172909,5.7854412345465205,15.68536474673488,347.17990808702126,15.68536474673488,19.83409239701597,20.554656788589003,21.77213396216247,23.554331105265547,25.03009685664029,26.174816081182808,29.871064843048103,347.17990808702126,350.41990277749414,354.3500687848607,359.8544510865537,7.184669524566743,12.161670376949246,18.035886302184167,34.14448263273874
balloon_295,-25.435886925045303,132.61760849985822,15.722667639333029,54.81845192464283,108.2071674676106,54.81845192464283,65.87280430551124,65.57086761295923,65.46196951586509,65.029826237613,65.0404997212461,65.45642909557688,70.80267897858609,108.2071674676106,107.50214838119012,107.11258690891664,108.16878295464164,110.81173162920106,114.15906437216438,118.96124799943652,139.832509996824
balloon_296,48.88425275163535,44.407127603280166,20.1471561674692,50.41207937433095,354.24411618396306,50.41207937433095,60.04442944042507,59.77598516242784,58.958941586420174,57.840219958256114,56.84383457558571,55.611601961898586,51.07246452059797,354.24411618396306,353.63784926959954,352.9833402562911,352.2442959728982,351.2757268561719,350.75785066357224,350.31735393672,350.68962368266426
balloon_297,-51.104990515217814,-168.22984557621768,2.187018803385442,211.96644210639187,356.373950339372,211.96644210639187,258.13077145322615,261.9403670947624,266.6490561710161,271.5089312396746,273.92006078504545,275.32564286647306,272.5351705777667,356.373950339372,357.3829593691093,358.51214548570357,0.3507793182877208,3.021721241855346,5.098696196201047,7.435695720035824,15.7840858448958
balloon_298,-34.1647846513333,-179.2394519396076,12.687377963981849,81.18073962005707,5.57006170746655,81.18073962005707,94.82154868196112,93.2995673868964,94.26052443421656,101.0371281104814,109.68367746351863,120.63509425687955,160.72989369216265,5.57006170746655,358.970377584702,351.53791292180523,340.1817288467985,326.29497987634727,317.65521624308815,310.29922577317194,295.5924631487379
balloon_299,32.042795784966465,-159.7075499500054,16.048633401067065,184.63550895899112,143.00694524243136,184.63550895899112,217.82602076645333,213.8172181562084,207.06371571725052,197.64256171882988,190.1600078674233,182.2381506315065,157.66505693226486,143.00694524243136,144.39643314890304,145.87003351150656,147.91908794645894,151.04852353514764,153.62309594738167,156.00497440390154,164.1476560135335
balloon_300,-10.200530091339663,171.7262584221209,14.35666493280795,121.2632548038122,74.7748542504541,121.2632548038122,148.36884112474024,151.42516403955705,155.62560241035828,160.71037709690873,163.95168514263435,166.8713424238039,172.00864418070265,74.7748542504541,75.59422772735104,76.56031206344653,78.04556326146667,79.83066828222985,81.00970104929894,82.44529150196507,86.55498175136404
balloon_301,-41.14756936058092,-13.6608596525023,4.897466247189678,43.690647267054096,357.4983792547959,43.690647267054096,53.13167346935384,54.28491226195889,56.520190886779545,60.56509041072944,64.50648339633118,68.74976639932976,83.1493739799747,357.4983792547959,353.1942128790857,348.7114737659008,341.8323943402488,333.9314486926308,328.7563924206777,324.0337055562007,312.4238993659786
balloon_302,-80.71744015560647,-124.86919083022372,16.29144021602298,35.119443935152056,240.1701515050857,35.119443935152056,42.16201759348585,42.02032029129365,42.03823656311768,41.98231535539745,41.89740753020319,41.90172996470007,41.808116636642445,240.1701515050857,242.1801576458907,245.28105708795604,248.10583930364157,253.7910989659486,259.5441479444198,262.87620311259013,270.158943161112
balloon_303,4.112026704080489,81.61743077177132,2.916813234936315,63.99943020908496,48.28649262400694,63.99943020908496,76.69283381507307,76.81790147947305,76.97575791129178,77.19272448877823,77.3348521429577,77.50065640134429,77.92384999433594,48.28649262400694,47.5342102958781,46.84349396802872,45.81656295446362,44.348921932393694,43.485357341397105,42.361034063515376,39.65252577563109
balloon_304,-13.809994151541636,0.8641113772633704,7.7046479347116605,61.74601045963306,340.1294831683938,61.74601045963306,75.69370025649943,78.42429498701027,82.27300182205907,88.18266180235672,92.86786757852222,97.5207962321466,111.2250750326233,340.1294831683938,336.8366154054438,333.8081836049838,329.37744562089176,324.5560761271377,321.7226945526368,319.09983363229674,313.8319857610967
balloon_305,-25.545853617178913,117.23809000927726,6.035466584258808,156.19688750636766,138.794596561356,156.19688750636766,180.3858853041232,172.3961941567739,160.43566761461375,144.01001487267013,131.51371893805808,119.0851885434554,81.31958659579534,138.794596561356,141.13611505616927,143.7326118019629,147.63156942672708,152.4677601181712,155.93340320976756,159.78943374764708,171.6123495487352
balloon_306,10.786867412868412,-119.76774739721188,21.65592710181094,214.1965582785965,292.8794001298546,214.1965582785965,260.30531133458635,262.95068941368885,266.88399637413767,270.7346447995122,273.1113049279226,274.02431046866064,271.8980753287754,292.8794001298546,291.1844177764998,289.2763556525084,286.7402202790091,282.9906641239538,279.8932881359597,277.45994532644806,271.57559059893765
balloon_307,1.0409323005204267,-116.25315179163938,6.95482113252389,54.31335596715311,358.98301741013745,54.31335596715311,65.01842956965663,64.93711051458853,65.0678921566558,65.0951430955549,65.04102218624082,65.14609256080327,65.16229162438016,358.98301741013745,358.9845357235539,359.46655257332475,359.6526212443835,0.4006252211631818,0.8687526436472126,1.430295935851916,3.2968870620884445
balloon_308,41.967779913048645,163.92872275638803,21.71396197120361,210.67100078868643,243.2633361921268,210.67100078868643,246.37303596302897,238.3100150405588,225.8509227742645,207.1148262976631,192.29492249496477,176.60418093751497,128.996950644901,243.2633361921268,240.6662193199919,238.06620622392148,235.5698381571872,232.66921785832923,231.1195763215189,231.729288504195,242.9839262334551
balloon_309,-5.155917706629243,-174.2815382489225,2.002060795306731,114.48538802152748,92.23455850578694,114.48538802152748,137.32950666200773,137.17372171110063,136.65065403776612,135.38555031318657,134.10827691205142,132.26997221016205,124.58571254555302,92.23455850578694,92.59590655546538,92.99403948835987,93.78539911855876,94.76118802570318,95.60201678592055,96.4164859070919,99.57497914231692
balloon_310,-41.32548162652932,-86.2861803867979,19.271902074471495,26.14089331003398,189.27765382571772,26.14089331003398,32.80018606582814,34.230026597191504,36.56619737183393,39.748889591094056,42.279242963390445,44.68935653129416,51.62852480602298,189.27765382571772,191.88250754468535,194.9236257550332,198.67825316391165,203.54394430136057,207.12247743648496,210.41547387769631,219.916481141511
balloon_311,34.923763987636185,33.62193847318886,21.990907946937085,173.2473711159247,173.64280201981683,173.2473711159247,199.71945103113393,190.2994209902404,176.43954056896783,157.14080837050275,142.93327862714258,129.49142158040422,101.00475309982302,173.64280201981683,174.16916155159925,175.00841640608166,176.82444947226315,180.58989252430263,184.6289216710462,190.06605143871292,217.7693145277735
balloon_312,78.2419078258609,-64.01269674529668,10.539982804900273,129.2341269193788,314.08094910924797,129.2341269193788,150.6234784053376,145.42206348481145,137.57953699970471,127.161285040467,119.63589336024492,112.0715766264294,90.10907286270086,314.08094910924797,314.68687203103025,314.6124606690754,317.1076896751747,315.708907105531,309.5551882056182,310.0185460582501,317.93457983981864
balloon_313,13.834082774069044,122.22434245696728,8.135840657329954,39.4457897139953,265.1003299592889,39.4457897139953,48.29286110930342,49.75486520988971,51.63888875871294,53.700009397951874,55.22367006706996,56.22782495462639,58.19344619810082,265.1003299592889,264.8969371382992,265.4407178662333,266.4538015576187,268.0581441376748,269.44171747737266,271.3225698332173,278.2600602990718
balloon_314,15.342649397178969,144.23365578945817,3.0708199131080125,62.32093558080492,67.49201608945327,62.32093558080492,74.27871298921285,73.64647282411408,73.09041178126515,72.37561203557624,71.99919900661318,71.66942948461745,71.78545935071757,67.49201608945327,69.04129540428721,70.64075551124989,73.04111512437248,76.57735164617941,79.3743705684808,82.1181915464926,90.36101098237516
balloon_315,11.685627474667855,57.104838421535405,11.357642580581398,422.18183535194254,189.88764638082836,422.18183535194254,500.0,500.0,499.0442537430346,490.4445968825392,482.25922688818855,472.1964283576013,431.11616757489344,189.88764638082836,191.53470596312496,193.30166337927307,195.8974877015084,199.3077443090428,202.20363132903643,204.71639120006023,210.75970795720465
balloon_316,-12.458150629270667,160.11523719584153,2.380083464863075,248.6420607849159,332.0756576412014,248.6420607849159,308.7843317533015,319.7256387158028,335.7631814488996,355.4866870608059,369.4170249530843,382.0999976938592,412.5372200723332,332.0756576412014,331.05679606426895,329.93948486575954,328.30545719139957,326.16110632591904,324.4302320109764,322.7410513195235,318.17125103982977
balloon_317,-29.42657332840793,-56.88380734390035,11.442863635216275,78.45778063408697,119.56805050772284,78.45778063408697,81.82786269386862,68.5576302091596,49.217678798684595,28.20854750192845,24.871046584431927,36.07035036375627,90.51753538093098,119.56805050772284,116.42254820609026,111.98114894792208,102.60956973770776,72.47870889139881,26.51559161663431,352.59056187539943,328.4596602691376
balloon_318,-81.49724542353124,34.66529855969252,21.192633267959845,62.43250650764352,97.49198687385764,62.43250650764352,74.61573868889167,74.16145831758237,73.29684275962879,71.71432808303297,70.30737523091338,68.54604794136685,61.40684625027142,97.49198687385764,96.84873802768948,95.85413095414782,96.28863676286892,93.69743505950272,89.33045621189035,89.5006603551318,92.24366687594572
balloon_319,-58.47306026991014,103.31745474628296,11.79294845976192,139.99761359977762,228.1126470649339,139.99761359977762,166.66590228527022,164.92462251306262,161.09225389522595,155.02504978611077,149.68933643991502,143.37848316235286,118.79714802489724,228.1126470649339,233.646051833276,240.1900317654123,249.6641365896499,264.97739920095864,278.35740722714127,289.5859693950286,322.76608552009145
balloon_320,-33.73738439862932,-81.04581715378984,19.270434525614917,48.48261096877564,252.08769254818097,48.48261096877564,39.64957437720917,22.118086962064012,25.887985301190707,65.28169191906133,97.30006397152869,129.3972061829321,223.76398835521204,252.08769254818097,260.72346371656624,286.2038470310298,12.90498499322274,39.79614601757817,44.73505821812125,47.31273621613559,51.68291054764029
balloon_321,27.88480489339462,76.79498787086692,5.181854764158026,415.2508716658557,100.55582048483744,415.2508716658557,489.7682062728356,479.2472669964336,462.91585395178686,438.74476846920334,419.0724207775281,398.5434437415724,328.58950321176917,100.55582048483744,102.45367781984164,104.61907229832023,106.65434051437182,110.24901504429148,113.1846610237052,114.53978320198462,117.22646242056726
balloon_322,-55.15699980906242,40.24742122403474,21.42462643782934,70.26971544645087,348.9052420743098,70.26971544645087,86.81734663059409,89.06883278013542,92.89021022362736,97.8751421175928,101.38756410083325,104.97715839976124,113.45409386452116,348.9052420743098,346.17418807059727,343.4225573174725,339.1910158425072,334.09603043288655,330.7753661393394,327.04918552913693,316.0474561280953
balloon_323,21.85004441104687,-166.23867155454226,21.9816549006856,55.72258387478674,62.43649791491373,55.72258387478674,67.2903330328876,67.9427176572107,69.26320218804103,72.2671462048454,75.68677974901439,79.52883541680318,95.49219833465256,62.43649791491373,65.92820905187153,69.56526116783562,75.78258200996703,84.55142979854003,91.29004158363364,98.11785014220028,117.32709304336686
balloon_324,0.70768040649266,-120.44112202504876,4.322495615471013,382.8706224499655,268.17157912393674,382.8706224499655,449.10718406807854,436.91160615597016,417.3459605390101,389.6824179437652,367.3700003220453,344.03555478972885,266.8836699516637,268.17157912393674,266.96663348514437,265.74839573445354,264.05577137792955,262.089557588175,260.8499026586343,259.7927656511772,257.9039136457864
balloon_325,22.734242315540012,-10.76803666252806,19.508207247485867,341.70191217380045,92.09074478412616,341.70191217380045,415.2407354657836,420.11123448590456,426.6192057160828,433.2524401651806,436.763087838866,438.9138780550232,436.23310178323015,92.09074478412616,93.46363730500832,95.05937402572994,96.60881192480406,99.48390698417565,102.08211561052336,103.10818370379349,104.0526088688842
balloon_326,45.813699143169906,-25.67670791596581,12.391876976450948,57.91794488627207,138.57421097920036,57.91794488627207,73.2236916665587,77.13443059170116,83.12541252989196,91.34978276977144,97.41400771016283,102.90414439986236,116.78506337323316,138.57421097920036,135.4290688576413,132.72280243681814,129.64520809604596,127.67774454821716,127.6435788681323,127.6486120426676,131.20776939932068
balloon_327,49.174898571743334,-56.20082116110768,9.393932254744342,51.92740350760872,40.79564497304739,51.92740350760872,60.93596761112891,58.87869730564298,56.206402770888715,52.50240415972791,49.68509200148801,47.14969385223739,39.98972593039736,40.79564497304739,39.4852386684953,38.398550309581594,35.95326598398407,32.77523359781344,30.22229727755763,27.03463199299665,15.14246175286462
balloon_328,34.60861810574201,-58.7026169645659,16.11188368644462,49.4434676096122,346.74979596223454,49.4434676096122,59.714765646491635,60.45496461711585,60.8962723563784,61.49968435710839,61.68521972054309,61.74011750004648,60.70718569566939,346.74979596223454,347.1112611437706,347.6529745049739,348.24204721515446,349.07787821522874,349.3895469034386,350.1025402213991,351.4382864758925
balloon_329,26.838766334729105,-142.20488775655457,13.144125706868705,46.45804730484309,16.746517642158096,46.45804730484309,59.09861389632274,62.31070484783886,67.8110722924969,74.48437894384725,79.32653523756088,84.00172330743399,95.74357046968912,16.746517642158096,18.7203775338798,20.401187203784275,22.27421503724821,23.961114321419583,24.88084732334653,25.05636130746103,23.684200058724855
balloon_330,46.55035772166891,27.02394647842818,21.507011212848383,224.9968717626546,309.10422768723237,224.9968717626546,259.92234181168976,248.528491640907,230.47917447798017,205.17621163068495,185.4425598990011,164.91513905307235,101.074759267649,309.10422768723237,306.40791106026677,303.25398042012904,299.9181574402469,294.39893856697483,289.6753741534732,288.00490076806494,292.137756084792
balloon_331,-32.19477247387495,-99.98199469505244,8.529172552480407,333.7315101070587,247.3861619363164,333.7315101070587,401.08875148240696,400.9355429859172,400.1355919126603,396.94947111372625,393.1996061371271,388.4338288091234,365.866105156383,247.3861619363164,248.6311465894061,250.29660512354332,251.66796242460904,255.34734421686977,259.6546959767618,261.2347924908581,262.6856205032975
balloon_332,-35.794832151176664,130.41873389654222,20.096906587124593,119.9754925148545,51.72230702244752,119.9754925148545,149.67861706253404,156.29051916808723,166.36176547972684,180.03139071206493,190.3912948546409,200.4385100745375,228.93561674918848,51.72230702244752,53.72173912934994,55.648061253590754,58.60145945135298,61.47393166285451,62.84294110738245,64.84733988122838,70.45227501879515
