hours_ago,latitude,longitude,altitude,balloon_id,speed_kmh,direction_deg,time_diff
2,-4.652096153010608,24.55406243060498,14.59178277156033,balloon_276,61.99953850367954,156.79145951628288,1.0
4,-5.672973500132038,24.94156360085677,8.86790981537029,balloon_276,60.67840780359842,159.30867248205107,2.0
5,-6.182696319309522,25.106900894103177,6.2803397731457435,balloon_276,59.555448552598904,162.1270784533067,1.0
7,-7.197564931235794,25.38367444168732,2.717640935169042,balloon_276,58.457240483333,164.86032934946923,2.0
12,-9.717509517530967,25.74455308085566,7.2038343787373735,balloon_276,56.60035876655989,171.96347847257744,5.0
14,-10.716657424041347,25.755253494751294,12.804368307779486,balloon_276,55.55317432195886,179.39708252409707,2.0
18,-12.702389371501795,25.5422260287052,21.46407870556424,balloon_276,55.50452381435507,185.97541212679826,4.0
21,-14.179171515343306,25.179993708498227,20.565745627543084,balloon_276,56.27289116268983,193.37635674268918,3.0
0,8.701582410675506,-59.60692428857751,2.21272672036652,balloon_277,101.35007583674422,234.0555487339717,1.0
1,8.16584152733317,-60.352380321338806,2.1402704149751504,balloon_277,101.35007583674422,234.0555487339717,1.0
2,7.5243245734819455,-61.24583126229124,2.073053354449847,balloon_277,121.54970821067586,234.12688029614748,1.0
4,6.243427605934388,-63.029015742632616,2.003774977377196,balloon_277,121.48553884956593,234.22255649939717,2.0
5,5.604781490738794,-63.917151765318174,2.0018528709934778,balloon_277,121.2097842346177,234.18159107178317,1.0
7,4.330928663231669,-65.67560969871772,2.063462734426812,balloon_277,120.4241054049709,234.05621438458093,2.0
12,1.1580761598783853,-69.92609833210123,2.593911634862115,balloon_277,117.86151819329318,233.34628314773292,5.0
14,-0.10897515529136202,-71.54487522929574,2.9518332760075605,balloon_277,114.28668467820086,231.9576151162305,2.0
18,-2.6460276103024087,-74.6003541421127,3.9007665390249873,balloon_277,110.37763805205066,230.2602627971231,4.0
21,-4.550982220801707,-76.69675685535525,4.79985996478608,balloon_277,104.87510583305425,227.6216767370064,3.0
0,-73.59082384245937,106.07976482211063,10.561387835459591,balloon_278,191.71374261813816,140.25388877100954,1.0
1,-74.87734907547343,110.30849232544634,8.548127946868526,balloon_278,191.71374261813816,140.25388877100954,1.0
2,-76.34587884536666,116.69918429533409,6.335554701473866,balloon_278,240.28374043364303,135.82596288260265,1.0
4,-78.67584933691137,135.25385485330403,3.0806379939371418,balloon_278,256.3434890962508,128.98592413899496,2.0
5,-79.2702473143146,147.66831519062188,2.2399562604306595,balloon_278,271.607427813857,110.09432956171605,1.0
7,-78.69775528668791,174.6875689382765,2.3892101812500712,balloon_278,286.1682169358013,97.05912459204029,2.0
12,-68.85550035362097,-146.11787474882578,11.575879209459076,balloon_278,316.15430147024335,68.16273404976948,5.0
14,-63.26119688389131,-139.7760442878017,16.412574964404033,balloon_278,341.95117732806415,27.63680780467081,2.0
18,-50.85612653947721,-133.08479704948337,21.93392765871594,balloon_278,358.90714450417875,19.220187615909197,4.0
21,-40.90369585480403,-130.711933184313,20.056146014451592,balloon_278,373.8800762574247,10.29200327303505,3.0
0,11.962759487430235,-95.4802660359764,3.0249204765419506,balloon_279,181.1160062011765,194.26901205377914,1.0
1,10.383910905432643,-95.88836118446561,3.4370537389509828,balloon_279,181.1160062011765,194.26901205377914,1.0
2,8.642896251016843,-96.3718271234285,4.0150612415809634,balloon_279,200.72046571471677,195.35680502508944,1.0
4,5.671351061774838,-97.34103613962682,5.419005612184641,balloon_279,173.6443969814811,197.99539800846483,2.0
5,4.447673223099809,-97.83386497588248,6.229946266404797,balloon_279,146.6074352282385,201.881639150272,1.0
7,2.5337408176867187,-98.84927880592849,8.02711814397136,balloon_279,120.40777250947797,207.93626074824823,2.0
12,0.9520360184111397,-101.63749234099235,13.074329485738856,balloon_279,71.26280578335246,240.47118434299557,5.0
14,1.6209609597218455,-102.86341025770051,15.089968994164671,balloon_279,77.62888525884937,298.63797226843167,2.0
18,5.175129260212368,-105.51314825200897,18.647090835418144,balloon_279,123.15272756752312,323.41196663590154,4.0
21,9.73410548313822,-107.69550945921151,20.60798329173708,balloon_279,187.03747721269477,334.7418292933471,3.0
0,-14.841245229991317,-124.27418575401543,3.8456801573493262,balloon_28,65.91869621436732,216.0133180811291,1.0
1,-15.320482005421855,-124.63558794372366,2.0666368875487358,balloon_28,65.91869621436732,216.0133180811291,1.0
2,-15.885968706561522,-125.04793415747834,3.1616596093810454,balloon_28,76.83737245300594,215.02574023857397,1.0
4,-16.980043013350695,-125.8122521461849,13.201642466729476,balloon_28,73.22014579569272,213.71717478288062,2.0
5,-17.50140390365828,-126.16460384106146,18.613350522372013,balloon_28,69.00016773839636,212.78875163894335,1.0
7,-18.48241355473544,-126.82273875292887,21.37210605055082,balloon_28,64.69841938870992,212.43965535503187,2.0
12,-20.468577307463317,-128.25277337853305,2.2532560518275577,balloon_28,53.384065401047714,213.93305937305513,5.0
14,-21.035716763508432,-128.7708546280656,10.596554730030492,balloon_28,41.469691608876325,220.41356168765944,2.0
18,-21.707288110759308,-129.7708237762594,19.66688520821063,balloon_28,31.915799274426412,234.0201498097756,4.0
21,-21.764530137835226,-130.50635575449502,3.9663442711714367,balloon_28,25.412827722564714,265.0747713273497,3.0
0,43.37783815803983,-74.25683675220887,21.109095958521955,balloon_280,115.63598375544937,325.1757615562708,1.0
1,44.22856705784497,-75.08559414810996,21.99593596643718,balloon_280,115.63598375544937,325.1757615562708,1.0
2,45.19735909837064,-76.14492360200539,21.014200849748384,balloon_280,136.42162904401627,322.5224656219639,1.0
4,46.951665387395536,-78.4705604532058,13.698066447937578,balloon_280,132.49739813260044,318.22946577800474,2.0
5,47.73005025676277,-79.72463998427065,8.992271521493274,balloon_280,128.1394008005776,312.94800461204215,1.0
7,49.08020340533917,-82.39100462554359,2.485515374418112,balloon_280,123.76053098393446,308.32646304930483,2.0
12,51.19836458484126,-89.56617581218248,16.769043762849634,balloon_280,112.53435526125243,297.456718870456,5.0
14,51.55524181330819,-92.43424357871045,21.926567758479653,balloon_280,101.48387257060274,282.3920713015213,2.0
18,51.5303147282094,-97.74158273310063,9.889788757992644,balloon_280,91.74038475311774,271.6462198915224,4.0
21,50.97862839188097,-101.13473234400526,2.0247456275090006,balloon_280,81.31711702280582,256.7649582243031,3.0
0,-17.272240228536422,-24.57674543859837,21.636965346935554,balloon_281,122.65616780182852,347.93654913392254,1.0
1,-16.193385758943606,-24.816792107793155,19.19317686951911,balloon_281,122.65616780182852,347.93654913392254,1.0
2,-14.859651937726921,-25.208359004026004,14.040070129106997,balloon_281,154.1233934671207,344.15241400829433,1.0
4,-12.10890801934607,-26.35460215266821,3.644541380654381,balloon_281,165.01065923937418,337.80515328832564,2.0
5,-10.713021068302119,-27.120346607984104,2.001206459532293,balloon_281,176.23190947536781,331.65510966182654,1.0
7,-7.942875429596709,-29.05469790130044,8.470821801617479,balloon_281,187.02861561911865,325.2691830960003,2.0
12,-1.8413400348134474,-36.325669374052076,16.934849824330968,balloon_281,210.57871075703787,309.74301100066486,5.0
14,-0.07211440164803073,-40.15952834759852,5.723874621396471,balloon_281,234.7198602246964,294.73410315879846,2.0
18,1.62619751074096,-49.04631401890886,11.25941808235379,balloon_281,251.48079581251886,280.85886042780015,4.0
21,0.9361181722634757,-56.28737226900609,21.89235884099657,balloon_281,269.53718777498125,264.6430469573943,3.0
0,-7.366177786119456,136.2339711829899,14.464420298651804,balloon_282,82.65507776507931,58.09172913405081,1.0
1,-6.972839121907025,136.86968190077351,10.826075185101612,balloon_282,82.65507776507931,58.09172913405081,1.0
2,-6.510447377533477,137.5216470194557,6.707071287133534,balloon_282,88.46843847063516,54.50550760492797,1.0
4,-5.607170086388587,138.45600826078854,2.0882423130637804,balloon_282,72.04530261922262,45.85892331669447,2.0
5,-5.170477533545407,138.73974172712857,2.467662758300394,balloon_282,57.83147837227902,32.910699216812816,1.0
7,-4.317839875089464,138.9315502029169,8.256675475386881,balloon_282,48.581148662978286,12.644162441623564,2.0
12,-2.3392779122602554,137.24386196561682,21.700028784679724,balloon_282,57.79189342455771,319.5315448154617,5.0
14,-1.6042323194158474,135.70994163536133,16.306010521748426,balloon_282,94.52199354339749,295.58881524557523,2.0
18,-0.23078391505109086,131.20960368941599,2.325664171664732,balloon_282,130.78183847323416,286.9289412679715,4.0
21,0.7249798745601244,126.62926243526127,7.147575147692709,balloon_282,173.42342599080328,281.7903366381032,3.0
0,17.791012172328347,-99.73881700061817,4.236305800997302,balloon_283,40.38098492247997,303.9678856851849,1.0
1,17.993661802356137,-100.05548750232222,2.225882082205322,balloon_283,40.38098492247997,303.9678856851849,1.0
2,18.25074357325486,-100.41253592953113,2.606031577911935,balloon_283,47.338285425456654,307.20298144665145,1.0
4,18.80788731499883,-101.038112399035,11.048794673730342,balloon_283,45.24379454607801,313.3062599442632,2.0
5,19.10223768332499,-101.30797923741504,16.506187942434728,balloon_283,43.32120464198581,319.1149950635114,1.0
7,19.705378847865557,-101.75897424617156,21.997521631120975,balloon_283,41.03393942141023,324.88039625192056,2.0
12,21.19743694846352,-102.40896920011443,2.463206116569891,balloon_283,35.839411160053665,337.9085938893783,5.0
14,21.74557443448986,-102.49784763142233,5.178114272014126,balloon_283,30.820037015600015,351.4354207642479,2.0
18,22.69615385886856,-102.45053337164744,21.975159038740806,balloon_283,26.45293839089495,2.6292664271070407,4.0
21,23.258069170189746,-102.27019555859546,11.529885850408425,balloon_283,21.717495633975474,16.425785136343507,3.0
0,66.88043984366502,49.790206896709996,9.588062294581345,balloon_284,71.21408889592193,30.926966715132494,1.0
1,67.42755881040536,50.647722201662134,11.500073816638032,balloon_284,71.21408889592193,30.926966715132494,1.0
2,68.0925375303457,51.67166618032656,13.813282066595168,balloon_284,85.58076065730413,29.760487387426735,1.0
4,69.44917997981025,53.68708158443503,18.027739425670955,balloon_284,85.6361457335568,27.340782837442646,2.0
5,70.14086494348302,54.672929398961706,19.702664770498366,balloon_284,85.72311617522713,25.747476575776773,1.0
7,71.55496943176526,56.58176672082076,21.743681672298152,balloon_284,85.97545131980466,22.98729142086762,2.0
12,75.27172502210945,60.77990185529472,17.941462790813294,balloon_284,86.79577673384058,15.868835659029344,5.0
14,76.83259199988734,62.08986013527755,13.707272187029261,balloon_284,88.53263458120655,10.80123056037769,2.0
18,80.06698785414612,63.51080760649771,5.127909487490813,balloon_284,90.25256896641588,4.33160111034357,4.0
21,82.56526487562827,62.53243543080985,2.067475827663465,balloon_284,92.75697899845649,357.09952071150957,3.0
0,48.40182864788472,-86.95592239400737,21.458743357046863,balloon_285,20.39311815810039,64.30331765582736,1.0
1,48.48108303884837,-86.70660836356151,20.461742293773035,balloon_285,20.39311815810039,64.30331765582736,1.0
2,48.57886106527192,-86.51477429820231,18.675302587842726,balloon_285,17.825607568090117,52.34354689864824,1.0
4,48.78211575024513,-86.48578624202882,13.74313218341109,balloon_285,11.350435391797912,5.368540844499762,2.0
5,48.88709757655811,-86.64782552847028,10.975874002718117,balloon_285,16.641204173489925,314.60668711315674,1.0
7,49.10891122550352,-87.32826832973215,5.882498848602931,balloon_285,27.715051386186534,296.67754363848985,2.0
12,49.70948031266236,-91.06735582087117,3.1141979275385676,balloon_285,55.72157908393443,285.2818460273776,5.0
14,49.96782749846552,-93.36307082674595,6.870978405485515,balloon_285,83.55800583746667,280.77373855815165,2.0
18,50.51795472136378,-99.26358064618856,17.419183407439068,balloon_285,105.98032688704234,280.55600410352884,4.0
21,50.95236298741016,-104.78584580982547,21.864841470510648,balloon_285,130.5101078310167,279.2180272839978,3.0
0,-24.874257535451182,94.40207228864928,9.284964308430691,balloon_286,76.98027740422694,176.5281020062189,1.0
1,-25.56527995502091,94.44854634742143,12.97041178414175,balloon_286,76.98027740422694,176.5281020062189,1.0
2,-26.396406178864545,94.49823936377888,17.17453371954671,balloon_286,92.55040674356906,176.93430534293498,1.0
4,-28.05239273758107,94.58907279214758,21.910765383423083,balloon_286,92.17808975470354,177.2282824056589,2.0
5,-28.881540984071307,94.62752161123757,21.514565418650747,balloon_286,92.27364920438346,177.67478538138357,1.0
7,-30.533880914571853,94.68920018907636,15.566708921023556,balloon_286,91.91417288962667,178.15823818990975,2.0
12,-34.64990703517453,94.73690867012573,2.438972538352523,balloon_286,91.54060505561515,179.45322306957348,5.0
14,-36.289596767603264,94.70148282719984,8.289235031172284,balloon_286,91.17669869434374,180.99781372827695,2.0
18,-39.55412360106468,94.52288054525657,21.864800454519866,balloon_286,90.8341173180545,182.41666627032498,4.0
21,-41.99095445521399,94.27493053365842,15.853933425630506,balloon_286,90.58870124644363,184.32568251293424,3.0
0,5.660046565626392,13.160259335824867,5.833928134374296,balloon_287,105.13933256127451,145.308970893405,1.0
1,4.882352874226476,13.70035785292258,5.1934388760137855,balloon_287,105.13933256127451,145.308970893405,1.0
2,3.845778041628546,14.269730756543513,4.4887882688976735,balloon_287,131.41654210154948,151.268709877461,1.0
4,1.4620051529677478,15.10745001127617,3.316168263654255,balloon_287,140.45970963456998,160.63542466350668,2.0
5,0.13458360801800123,15.347857360042894,2.860125278064526,balloon_287,150.0031449050497,169.73357896568928,1.0
7,-2.7396074907085675,15.424531439776475,2.2315546951463006,balloon_287,159.85454273005976,178.47300321667285,2.0
12,-10.508348411696808,12.813992389167957,2.4169183695158836,balloon_287,182.12470373314088,198.32361942355664,5.0
14,-13.480926317580044,10.528211378570573,3.1858599780728714,balloon_287,206.79011066422692,216.71839803648072,2.0
18,-18.335031200247556,3.838058989709387,5.754712284711125,balloon_287,223.9887517688046,232.088071232309,4.0
21,-20.45475614419641,-2.7285330462135704,8.371901629340174,balloon_287,242.62032994940785,250.0364379342617,3.0
0,62.85161653701821,37.85871380633569,14.430486000506843,balloon_288,48.342044346909404,356.3466310653201,1.0
1,63.285470217313595,37.79709137411481,11.009034073672426,balloon_288,48.342044346909404,356.3466310653201,1.0
2,63.84096488984793,37.93108821237462,7.091441913509183,balloon_288,62.123331870315624,6.06975821087002,1.0
4,65.07026011440338,38.90953267790315,2.263826227948895,balloon_288,72.25700913885076,18.502437275163174,2.0
5,65.73887239115042,39.77974730731673,2.167857364791473,balloon_288,84.55198916352182,28.049583918197186,1.0
7,67.16339124156846,42.37578403077119,6.689796931533854,balloon_288,97.95173547478676,34.87382382828878,2.0
12,70.92366446747415,55.070771007694184,21.980786928462578,balloon_288,130.66938392474205,44.55612258780462,5.0
14,72.2525652726525,63.32225322422533,19.21028451693271,balloon_288,162.4658068489906,59.10808342940993,2.0
18,73.74865554532462,85.94110408439116,4.48971121575484,balloon_288,187.24364781215715,66.58496229026457,4.0
21,73.153498213628,106.09213404457209,3.321955636186683,balloon_288,212.84755348821292,86.1928548937006,3.0
0,7.837410427017536,-130.24911411462176,2.078860366681756,balloon_289,243.2363996777369,264.62940422584165,1.0
1,7.627023552433848,-132.44643320969388,3.4048547771660687,balloon_289,243.2363996777369,264.62940422584165,1.0
2,7.309363049191606,-135.00718156792232,6.848005433454996,balloon_289,284.5270575677719,263.0363417239737,1.0
4,6.492422338702722,-139.86206109247735,16.302594615007152,balloon_289,271.7821452698994,260.6773692893473,2.0
5,6.0083003570468785,-142.14893981713166,20.062124730837574,balloon_289,258.44527387647287,258.10389858759515,1.0
7,4.92142388725789,-146.42411379676335,21.383583863901297,balloon_289,244.1989051184262,255.88369506238718,2.0
12,1.8651911870707363,-155.30882013343762,2.519669232891225,balloon_289,208.5995498827847,251.28748468206663,5.0
14,0.64385431184392,-158.1208125181388,4.1137089664472,balloon_289,170.41211289942964,246.55354624946887,2.0
18,-1.5555007042866986,-162.47580155899396,20.739775940846847,balloon_289,135.61554097018603,243.1997806412071,4.0
21,-2.86970661241731,-164.63214848743175,17.64066530100287,balloon_289,93.54654374948247,238.58232661266715,3.0
0,21.154361102439843,118.801201624569,21.02772763680054,balloon_29,422.46131096362507,74.34439173354122,1.0
1,22.133423242892277,122.75080479917499,18.947027244708096,balloon_29,422.46131096362507,74.34439173354122,1.0
2,23.180427990912662,127.57897917497516,15.317058557925504,balloon_29,500.0,75.85340639446025,1.0
4,24.817973517674563,137.47121896880705,7.017666591861822,balloon_29,500.0,77.73850002007487,2.0
5,25.399124796791483,142.50523304875645,3.8580811579505507,balloon_29,500.0,81.67045508483301,1.0
7,26.077872525388056,152.6543558683923,2.287121734110139,balloon_29,500.0,83.55661608535615,2.0
12,25.15543629658663,177.591172296387,19.300626650667486,balloon_29,499.72225294059524,86.85094966009711,5.0
14,23.93843802812046,-172.95356355917136,21.942501006819025,balloon_29,482.83355752799935,96.06782786393183,2.0
18,20.65076060593988,-155.36887795831313,9.47062408276425,balloon_29,461.0868503182998,97.97532439703798,4.0
21,17.882855139394575,-143.44521393313093,2.0032852661267277,balloon_29,429.4928871022592,101.79196325266145,3.0
0,23.756193260261252,92.03500685947617,19.59010739912145,balloon_290,80.90545951974168,44.348238748980634,1.0
1,24.2754990310779,92.59293949432075,21.622852514167132,balloon_290,80.90545951974168,44.348238748980634,1.0
2,24.89262730764732,93.27844579340467,21.70188831661076,balloon_290,97.53678336293615,45.146006292227185,1.0
4,26.096090519839663,94.70623096802152,14.816835918956357,balloon_290,98.03305816509467,46.65485707377695,2.0
5,26.678098239759688,95.44740400099587,9.675365963107142,balloon_290,98.17680415095957,48.598606569864785,1.0
7,27.79724832125833,96.9842802429824,2.434092313288133,balloon_290,98.1981167006215,50.33244882246049,2.0
12,30.25056370909281,101.10134093179734,18.701508533828846,balloon_290,96.87074448523444,54.74091396223332,5.0
14,31.066648506615376,102.8368560186361,21.79248631617888,balloon_290,94.59254005539732,60.896992227139435,2.0
18,32.371528805439866,106.39155719159169,5.4509544913968355,balloon_290,91.54253008034459,65.73014598372748,4.0
21,33.041753630088834,109.06882575933915,4.37662130254347,balloon_290,87.11319712121087,72.71126342577281,3.0
0,-7.151814080874831,96.0688646739091,15.967898210567261,balloon_291,62.86158106866794,167.5222073400846,1.0
1,-7.703771944120363,96.19212064335596,17.63169688079588,balloon_291,62.86158106866794,167.5222073400846,1.0
2,-8.387365358502027,96.30279815165721,19.355695062941244,balloon_291,76.982662592019,170.8999923597596,1.0
4,-9.814218422744785,96.37703282211861,21.588785807326314,balloon_291,79.4340141986645,177.0649862904388,2.0
5,-10.560682429007352,96.33594227163204,21.982277143713866,balloon_291,83.12474164404586,183.0975886448756,1.0
7,-12.107671207543444,96.07693768478707,21.222358486389357,balloon_291,87.15976934660293,189.297355250438,2.0
12,-16.216718698670533,94.2202092186751,12.326201385746497,balloon_291,99.76278072303236,203.4387189791127,5.0
14,-17.887336382995258,92.91460511293778,7.886894685705891,balloon_291,115.9422415411834,216.57609166247875,2.0
18,-21.05290537435028,89.19411858768754,2.2723793513302404,balloon_291,131.33312697621426,227.32834403692152,4.0
21,-23.062890783109633,85.37749276415391,2.9990575496113347,balloon_291,150.78537187451656,239.6867845028782,3.0
0,37.47365724685019,169.74415968577844,4.574295124069533,balloon_292,202.7913151199594,95.85282287955687,1.0
1,37.26575484173946,172.0240422729696,7.475861552084154,balloon_292,202.7913151199594,95.85282287955687,1.0
2,36.98381032559255,174.65814467591537,11.715475466973848,balloon_292,235.62183197188432,96.8495954609815,1.0
4,36.341725214613476,179.57892430322616,19.535522331821376,balloon_292,222.31599993472562,97.76378551842299,2.0
5,35.996525952507746,-178.13802850894177,21.62028845078204,balloon_292,208.49657170291158,99.93329523845733,1.0
7,35.292033682003186,-173.92801021483618,20.22246373913031,balloon_292,194.1877130122071,100.4031899973237,2.0
12,33.74937876484256,-165.4753405381,2.5446546426830565,balloon_292,158.57874963360936,100.06922986923325,5.0
14,33.322742291366424,-162.90576606231957,3.4765417739217472,balloon_292,121.41660945949887,100.55364553584576,2.0
18,32.95839463431812,-159.11052664557357,18.76672348349326,balloon_292,88.91447664072732,95.50040832072534,4.0
21,33.18972803601174,-157.4176488352225,20.798574746472433,balloon_292,53.273304865690335,80.27676261236144,3.0
0,-38.43023505516976,47.818840996781205,21.9862948711895,balloon_293,61.458812341051264,289.60627216315834,1.0
1,-38.242900112676395,47.15589947228508,21.89527108841053,balloon_293,61.458812341051264,289.60627216315834,1.0
2,-38.07834834458664,46.29965014312718,21.674438003331613,balloon_293,77.06562657692925,283.46978493614887,1.0
4,-37.97354139315371,44.420783117046454,20.879769757428228,balloon_293,82.4912912173352,273.47144609143186,2.0
5,-38.04375574532542,43.41994764101494,20.31577902222415,balloon_293,88.03212549407165,264.60381217755173,1.0
7,-38.45181447392094,41.347383383067765,18.888796957848484,balloon_293,93.29242445880587,255.2858789026116,2.0
12,-41.094942790637134,36.314462603814746,14.035554295226573,balloon_293,104.16072120553376,234.06395912102624,5.0
14,-42.75577157706532,34.62597435826672,11.829885932253456,balloon_293,115.77252839248325,216.54289424296192,2.0
18,-46.85423252253922,32.35994175536901,7.551722740632916,balloon_293,122.37056266304894,200.62710588559858,4.0
21,-50.316021175894875,31.999688892764294,4.868602695231321,balloon_293,128.61433367536884,183.80349461770388,3.0
0,-18.314587553055315,128.41720606472788,2.9750281957463276,balloon_294,19.93354839178834,5.295429170652085,1.0
1,-18.136085156999844,128.43461568083464,2.509509277914038,balloon_294,19.93354839178834,5.295429170652085,1.0
2,-17.901342867941718,128.4415504213068,2.145768401477218,balloon_294,26.112449733987315,1.6102643588116052,1.0
4,-17.37344445623395,128.41115489783618,2.0821716973860145,balloon_294,29.393963819916046,356.85461231728834,2.0
5,-17.08079868682854,128.37119055302063,2.3836144341647927,balloon_294,32.816372241689315,352.56261031872157,1.0
7,-16.440679373832314,128.23531752079398,3.6196206877896664,balloon_294,36.31662409545373,348.4917737512181,2.0
12,-14.580997382888526,127.50881511149807,9.568161297958708,balloon_294,44.19029096908627,339.27383831292303,5.0
14,-13.763543840643873,127.03415486648477,12.535644539489896,balloon_294,52.15570668322031,330.5627172408124,2.0
18,-12.086822974084154,125.72625246734736,18.067953176846384,balloon_294,58.55100817556446,322.60680591242374,4.0
21,-10.87337304924915,124.41402534053569,20.915959194878845,balloon_294,65.53396896569588,313.20555894699106,3.0
0,25.54905429345045,126.40895192594957,21.972156567233046,balloon_295,218.33024861292,74.49416726693823,1.0
1,26.05887424664285,128.51514290140997,21.104537918740085,balloon_295,218.33024861292,74.49416726693823,1.0
2,26.560515239796686,130.99402670253318,17.16687484640316,balloon_295,253.29914528014257,76.73120981705279,1.0
4,27.26258141488901,135.73870012935237,5.871513912594784,balloon_295,238.42523158809783,79.50930194446227,2.0
5,27.489882392169804,137.97682166569498,2.4763603553771194,balloon_295,222.43350984766215,82.9617823480304,1.0
7,27.77147224063727,142.13396390885208,5.727176278327031,balloon_295,205.35542635378118,84.66551323159183,2.0
12,28.12706193774414,150.39092044552322,19.265633887492505,balloon_295,162.37002339028598,85.2761697527875,5.0
14,28.39583975040176,152.7706023168701,8.20430506910632,balloon_295,117.48524060966652,82.13027753824713,2.0
18,29.57163909076685,155.88202243541903,8.597781317816205,balloon_295,82.414830799779,65.88697325962937,4.0
21,31.190946850439047,156.69729169505464,21.93500415692999,balloon_295,65.43560166383763,23.271664806069566,3.0
0,51.83328892962653,75.0988753242849,5.235785492363329,balloon_296,72.91583834032794,155.6011779193468,1.0
1,51.23530262710265,75.53150041855764,7.863854802896741,balloon_296,72.91583834032794,155.6011779193468,1.0
2,50.50788703980858,76.02437833165182,11.534475955069892,balloon_296,87.96840951484566,156.65748138030926,1.0
4,49.02713681284312,76.9321924426872,18.541270170089426,balloon_296,88.54360720017779,158.04987060146493,2.0
5,48.27727867345577,77.3480825248586,20.879063103325358,balloon_296,88.80073230651654,159.72079804235045,1.0
7,46.7627957773811,78.11452128243127,21.606191177853837,balloon_296,88.98192096870434,160.84781667427842,2.0
12,42.958971277349235,79.67480364501463,6.27449923263636,balloon_296,88.09111711586607,163.23381984687433,5.0
14,41.45640746450905,80.18398647761761,2.2024981766784784,balloon_296,86.12975352237575,165.73775393660662,2.0
18,38.53438689034952,81.0507486053318,9.4940589188394,balloon_296,83.29805397553115,166.91686907617623,4.0
21,36.4500191862031,81.6056588401111,19.745789237127156,balloon_296,78.96127974538193,167.90298017502232,3.0
0,-9.200651903519176,-115.23253677640466,12.901193595468927,balloon_297,74.38572528625149,165.44216735192572,1.0
1,-9.84810026104363,-115.06187602694013,8.271046936528187,balloon_297,74.38572528625149,165.44216735192572,1.0
2,-10.61236617360074,-114.81964343691168,3.8711041280490672,balloon_297,89.0203580076694,162.69818459851263,1.0
4,-12.099412449454366,-114.18833960494402,3.282731361269036,balloon_297,89.55118943765686,157.4631159671851,2.0
5,-12.811120193224433,-113.79679252735106,7.2769498626998255,balloon_297,89.83445014561539,151.79713027406615,1.0
7,-14.156480119535376,-112.84017389601509,17.986995831164233,balloon_297,90.93731601920335,145.44834565109994,2.0
12,-16.797958253188945,-109.38962852984096,8.717037286635668,balloon_297,94.43888518131199,128.91090968268225,5.0
14,-17.445159422148564,-107.59373344316464,2.0525020767599482,balloon_297,101.98023137604773,110.92367806999971,2.0
18,-17.779213384654025,-103.44837099001975,17.597557713702912,balloon_297,110.22377424361308,95.45803621962216,4.0
21,-17.032040496929348,-100.05996459942118,19.492370880705785,balloon_297,122.99618513702781,77.4986257588244,3.0
0,61.53675268911651,39.878762834086096,19.531412955053995,balloon_298,123.95562742654887,341.88078404772403,1.0
1,62.594223250383294,39.125599462892055,17.499412980396272,balloon_298,123.95562742654887,341.88078404772403,1.0
2,63.82374508167123,38.34362006042357,14.54746553653494,balloon_298,142.22065289211392,344.35248456927604,1.0
4,66.15783175619111,37.23286608729255,8.182019375648315,balloon_298,132.3641880638112,349.1270139587714,2.0
5,67.25923026356317,36.93230772106272,5.433568979310354,balloon_298,123.18043909868724,353.97941270774146,1.0
7,69.33066234868828,36.918862036064446,2.2096153875196336,balloon_298,115.1667004906725,359.8686979378619,2.0
12,73.67681793782842,41.153184347485976,10.47867260552429,balloon_298,101.10485314300755,15.177217218574754,5.0
14,75.03247536685794,44.936777933946566,16.764396801090626,balloon_298,94.29795984428438,35.1565819366906,2.0
18,76.92024433916448,56.45370102311148,21.74935044993381,balloon_298,93.41831779503805,50.4268217286139,4.0
21,77.49237626485701,67.90399326718638,15.639303541040713,balloon_298,96.17592049463389,71.74160615518292,3.0
0,-27.087582445113956,164.4715269765729,5.684230303303739,balloon_299,95.44847656320268,212.5941589982674,1.0
1,-27.809812810682885,163.94875748093165,4.584132758404558,balloon_299,95.44847656320268,212.5941589982674,1.0
2,-28.69198985471113,163.37784742649055,3.491035616882497,balloon_299,112.91296542487076,209.55161504842104,1.0
4,-30.496128778969872,162.42627115430722,2.1774054439185324,balloon_299,110.35022538403975,204.40419409421497,2.0
5,-31.41122833089481,162.0488293790108,2.00020721085329,balloon_299,107.93220505147367,199.38282386549005,1.0
7,-33.25859771995332,161.50402691744964,2.634094565471454,balloon_299,105.84901806344412,193.846857209444,2.0
12,-37.82152368000386,161.42786448715006,9.028668048548894,balloon_299,101.48419022227162,180.7562013221886,5.0
14,-39.563622743569965,161.9330342761219,12.62733069791135,balloon_299,99.3055202197111,167.40442318080068,2.0
18,-42.793406623630005,163.86055856370464,19.11513615401598,balloon_299,98.41821243252188,156.44102502133546,4.0
21,-44.92215971170917,166.0675081678577,21.730987129133457,balloon_299,98.50310470832108,143.9798551484327,3.0
0,-77.95374380308932,66.21434112223945,3.3265884450010805,balloon_3,32.48149243186302,9.435913978552378,1.0
1,-77.66549153673759,66.43852642796713,2.7476478575119643,balloon_3,32.48149243186302,9.435913978552378,1.0
4,-76.68329544250616,67.24675971362542,2.036505364468548,balloon_3,37.00658964544123,10.746273214605537,3.0
5,-76.37393235720859,67.50667365859769,2.295355211211115,balloon_3,35.05221039276534,11.200526307804807,1.0
7,-75.78544059486629,67.99313307468552,3.5276718028886123,balloon_3,33.35904186287369,11.48342331753372,2.0
