icao,latitude,longitude,velocity,heading,vertical_rate,on_ground
a5da5b,60.788,-151.673,48.57,143.62,0.33,False
a2e1c7,29.007,-81.3004,248.39,355.01,-0.33,False
c05782,53.0221,-106.418,173.56,194.24,-9.1,False
ab6c94,39.1495,-86.1994,198.84,334.89,0.33,False
800b40,16.34,81.2378,240.74,55.36,0.0,False
a77ad8,32.9875,-94.7322,276.88,73.48,4.88,False
a6aaba,38.8732,-98.7833,184.55,266.32,0.0,False
7c455d,-37.7011,144.2792,54.89,190.26,-0.33,False
ac30c0,30.9632,-82.5895,264.76,10.52,0.0,False
7c3e85,-32.0286,115.5105,53.67,60.73,3.9,False
a20957,42.3617,-71.0227,8.23,357.19,,True
a1e946,40.7251,-72.3791,174.56,221.54,0.0,False
a3c775,39.6403,-97.385,271.49,80.84,0.0,False
abb035,37.9908,-74.8769,185.28,210.91,0.0,False
ab6061,36.0967,-115.1608,4.12,261.56,,True
a73410,30.6601,-101.396,201.91,287.65,0.0,False
71c391,37.5023,126.3728,92.89,304.39,8.78,False
880c4c,13.9141,100.6031,5.92,295.31,,True
aa52a0,34.5002,-79.5424,243.42,27.16,0.0,False
880c4a,15.9247,96.4639,228.61,298.64,0.33,False
ab7394,41.9704,-87.8979,3.6,90.0,,True
a817b1,34.3483,-118.4304,235.92,149.46,-0.33,False
aa9b20,37.5518,-77.3049,263.18,15.07,-19.83,False
4d2393,29.1412,-105.8765,222.89,169.49,0.0,False
ac30e9,35.3299,141.6385,300.54,64.66,0.0,False
a3ad5a,44.2505,-90.2594,188.33,309.12,-0.33,False
a4d42d,18.7632,-66.3468,140.72,201.22,-7.48,False
4d239d,50.493,14.1882,245.23,131.68,6.18,False
4d239a,43.9714,21.5535,249.06,137.51,0.0,False
a58a29,39.9917,-82.6656,81.22,259.05,0.0,False
781918,22.8383,113.9388,177.29,65.67,7.15,False
800b9b,2.2607,103.015,244.71,286.11,7.15,False
aa0536,34.4492,-119.4145,48.63,276.07,-0.33,False
a36fa4,41.9266,-82.0595,229.43,137.73,5.85,False
71c385,35.922,137.3535,168.25,271.05,-0.33,False
a0665b,61.7899,-150.5058,97.18,169.94,-5.53,False
aa78e7,31.9716,-104.4531,169.24,80.02,0.0,False
a5a4c1,36.698,-92.2941,191.19,275.4,0.0,False
ad036e,21.6438,-72.9074,245.43,125.79,0.0,False
a59d67,44.491,-88.1286,2.06,0.0,,True
800b73,14.8363,81.1327,241.72,213.01,-5.53,False
ad036b,44.0955,-121.2829,234.92,147.7,0.0,False
a46a7e,33.6459,-84.4575,78.22,271.51,8.13,False
ad0375,28.8404,-83.5824,271.13,24.91,0.0,False
780607,26.1412,117.4507,277.17,50.04,0.0,False
406b13,40.3537,47.3436,275.64,100.97,-0.33,False
a06646,31.1567,-92.7856,185.05,247.78,0.0,False
a11cf4,35.5029,-85.0582,191.73,202.23,-0.33,False
a3aca6,33.6337,-84.4288,0.0,70.31,,True
a123e2,42.0397,-106.8266,195.1,309.65,0.0,False
a44962,42.0737,-93.6279,189.95,260.33,0.0,False
84b7fa,35.5193,139.8399,86.65,94.09,8.78,False
a1cf6b,35.5715,-109.0782,283.09,73.64,0.0,False
adb476,41.9674,-87.9087,11.32,90.0,,True
a243d2,33.0125,-82.7475,212.97,160.82,-3.9,False
a6fa94,35.8915,-83.4789,270.9,92.72,0.0,False
a639cf,37.7592,-120.1634,198.84,252.69,-8.13,False
3c5827,56.1655,-0.5752,261.79,137.47,-0.33,False
a4493f,40.6998,-74.1653,0.06,84.38,,True
a4493e,40.6086,-74.5878,131.83,29.97,-1.3,False
a1d63d,41.2397,-95.5104,188.52,261.05,0.0,False
a0af7c,38.6136,-121.3346,222.63,45.19,0.0,False
86ddb2,35.5558,139.767,38.07,222.19,,True
a0669d,31.783,-80.6,289.56,30.89,0.0,False
a4493a,42.1017,-88.595,172.15,291.2,10.73,False
a4e6c0,31.0391,-100.7563,203.11,280.66,0.0,False
a506d1,-9.2119,-78.8826,235.0,146.07,0.0,False
a0a30e,43.2407,-78.438,245.99,96.6,-0.33,False
ad0f04,26.4824,-79.9823,88.06,226.42,0.0,False
a506d9,41.3245,-85.9766,145.29,127.52,-5.85,False
850d8c,36.0712,140.2151,187.08,189.18,-3.9,False
a44940,33.3446,-81.3879,212.16,197.64,0.0,False
a6893e,38.8643,-91.5491,177.37,258.62,0.0,False
7805c2,33.1398,131.8458,310.08,81.41,-0.65,False
a04c67,35.7588,-78.4123,295.66,27.23,0.0,False
a54312,40.3058,-80.2575,191.39,270.77,0.33,False
8681b1,34.5422,132.5475,162.33,255.88,-4.88,False
a44939,38.1977,-78.2875,291.15,66.24,0.0,False
851492,35.4594,138.4051,168.54,266.5,2.93,False
8681b6,33.4451,131.5581,271.07,80.06,5.53,False
abcf0a,45.4901,-117.629,150.12,194.89,0.0,False
a1cf48,37.0694,-108.5178,189.63,247.68,0.0,False
a4491c,41.1052,-81.6155,281.8,80.33,0.33,False
7805d5,24.5383,118.1196,63.8,52.21,-0.65,False
8681ad,37.5276,140.5726,205.79,192.86,-14.63,False
8681ac,33.9685,130.7992,100.05,262.91,-5.2,False
a639f5,38.8169,-76.9437,142.61,182.27,-5.85,False
acef18,38.1065,-77.1636,215.91,11.68,-12.03,False
aa9a7a,42.5759,-75.9452,286.08,86.39,0.0,False
503cb3,32.0092,34.8403,84.35,255.88,9.1,False
7805e1,22.7918,113.8141,146.31,66.59,17.88,False
aafca8,28.3934,-81.2821,67.4,359.13,-3.58,False
84b7c3,33.5275,130.4461,79.76,123.69,-3.9,False
a01805,38.8573,-78.1776,174.01,263.38,10.4,False
a2dc64,31.551,-93.2805,69.0,200.06,0.0,False
868db5,58.7854,-169.7174,249.07,268.58,0.0,False
abe959,38.6452,-90.9551,211.49,345.49,-0.33,False
7805dd,33.1127,131.6361,334.76,81.16,-0.33,False
c03bf2,49.2734,-122.6919,147.99,256.74,-6.18,False
a781d7,40.3617,-74.0748,275.24,34.11,-14.63,False
7c585f,-36.4591,145.0096,212.69,219.5,-12.68,False
c03bf1,38.3947,-120.7164,215.91,176.72,0.0,False
a43667,24.541,121.1984,298.48,51.65,0.0,False
a90af1,26.7072,-80.1385,190.09,164.46,-8.13,False
4cad1e,15.4021,97.6102,234.69,297.41,0.0,False
c880a9,-35.684,147.8894,282.12,53.0,2.93,False
ac4fd8,34.7792,-119.7303,231.09,338.17,7.8,False
abd60b,36.0789,-95.4711,217.99,194.63,-0.33,False
ad0f29,39.4559,-91.8685,268.51,66.87,-0.33,False
a85493,40.2483,-82.5228,212.08,190.76,9.75,False
a44982,35.1732,-84.5752,170.79,235.93,0.0,False
a30f85,41.6093,-82.6273,202.97,305.3,0.0,False
a44981,40.6916,-74.1719,9.26,208.12,,True
a36fff,32.7922,-112.0755,267.37,101.66,0.0,False
a42323,39.88,-75.199,66.01,255.1,-1.95,False
a95a1c,32.8961,-97.0355,0.0,286.88,,True
0d0ec4,20.6595,-98.0642,217.87,190.06,0.0,False
a16037,38.1892,-114.133,199.07,286.51,-0.33,False
a5b916,40.7865,-110.7758,276.55,94.37,0.0,False
a4dfa6,38.2695,140.1786,210.75,250.02,0.0,False
abcf58,36.4333,-85.731,300.36,67.65,0.0,False
a3a0cc,41.7709,-86.1236,281.43,89.16,0.0,False
a5f3cf,46.4458,-122.7267,207.38,358.58,-11.05,False
aaaddc,37.3108,-121.2862,256.77,109.67,9.1,False
3949ec,45.4661,-73.7434,0.0,357.19,,True
7cf65a,-31.9436,115.9704,6.94,16.88,,True
7cf65c,-37.6736,144.8443,4.63,222.19,,True
abe7e3,27.6879,-84.199,195.25,273.02,8.45,False
846954,35.5527,139.7887,0.0,239.06,,True
a6633f,36.9321,-98.3058,153.6,284.55,0.33,False
06a072,12.911,83.0524,254.46,116.93,-0.33,False
a613e7,35.7197,-114.8726,191.91,305.95,0.0,False
aaadf8,32.802,-89.7802,275.67,64.58,0.33,False
06a073,26.8717,50.289,198.09,319.32,0.0,False
a85ff5,42.3658,-71.014,0.0,298.12,,True
a4c0d8,30.4353,-87.1778,49.44,347.99,-3.58,False
a6bf5a,40.4988,-80.0916,202.02,299.44,0.33,False
151fd4,61.6522,47.8313,223.27,232.87,0.0,False
ad27f3,36.5718,-110.4183,177.78,238.61,0.0,False
7c43f1,-37.9449,144.7643,39.22,85.49,3.9,False
a89c23,34.8035,-106.8941,195.14,280.48,0.0,False
a8063e,35.0962,-76.8497,287.47,15.68,0.0,False
a7e630,31.8056,-85.8002,188.42,232.1,0.0,False
3c4589,37.4445,-77.4921,324.75,50.91,0.0,False
a7d32e,31.1157,-82.5393,273.51,21.4,0.65,False
c055eb,51.1242,-114.0135,0.0,272.81,,True
a7df86,33.8185,-111.8185,186.25,44.55,10.08,False
06a07f,24.806,56.9719,194.98,292.17,0.0,False
7c56fb,-33.9189,150.9836,0.0,213.75,,True
06a07c,17.2539,88.5402,262.01,128.06,0.0,False
39cf04,47.7664,15.8673,229.54,288.56,0.0,False
aa4c3e,34.4412,-110.5672,184.4,245.44,0.0,False
ab84ff,37.7297,-122.2132,0.0,306.56,,True
151ffe,55.2663,52.5201,40.03,25.91,0.0,False
3c4582,29.3874,48.3433,216.6,325.74,0.0,False
06a098,44.7991,26.0859,210.26,309.14,0.0,False
3949e9,42.6957,1.4719,230.23,355.26,0.0,False
39cf0a,42.0521,18.3553,225.7,300.25,0.0,False
39cf0b,14.3322,99.7271,233.86,298.37,5.85,False
39cf0c,43.6952,-1.924,239.41,29.76,0.0,False
a483e0,38.8159,-75.9046,47.51,265.03,-1.3,False
71bd24,24.4663,122.033,230.6,181.92,0.0,False
39cf0e,42.2491,-81.8644,255.22,91.16,4.88,False
151ff7,57.173,60.0263,4.12,270.0,0.0,False
155c30,27.5578,53.8822,184.63,321.79,0.0,False
c82081,-38.5188,174.2058,253.44,194.94,7.15,False
39cf11,47.2078,-0.9781,249.98,54.38,-5.2,False
a5e0d3,29.9129,-95.9208,159.7,138.92,-5.53,False
a600e4,35.1418,-109.9808,285.24,79.4,-0.33,False
39cf12,35.4685,1.5585,236.58,14.61,0.33,False
a41c69,33.4976,-84.2409,228.32,61.76,12.03,False
ad775d,39.2228,-107.751,190.66,251.76,0.0,False
ab0a76,33.5866,-81.3075,185.14,195.97,0.0,False
c055f7,49.2009,-123.1849,7.72,227.81,,True
aca760,34.3535,-107.715,198.6,270.89,0.0,False
a6503f,38.8558,-77.0413,0.0,320.62,,True
aafd90,29.2639,-91.0078,189.26,291.19,0.0,False
abd4e7,38.7941,-86.5673,216.53,8.75,0.0,False
a7cc2c,35.6406,-78.8769,297.26,26.08,0.33,False
3949f9,43.5762,1.409,218.82,355.42,0.0,False
a6a00b,31.1287,-81.4243,262.17,2.81,0.65,False
3c4594,43.6792,-79.6302,3.6,222.19,,True
ab6afa,52.8394,2.1254,229.53,281.64,36.74,False
a35e18,28.4147,-82.5787,29.72,23.46,0.33,False
a17ecd,41.8979,-85.5132,278.74,75.68,0.0,False
a01880,38.1989,-106.6448,202.51,242.13,0.33,False
a66316,37.179,-110.122,189.61,231.39,0.0,False
7c806f,31.8232,-101.4033,216.27,242.83,0.0,False
7c806e,43.5295,-121.4267,232.45,237.01,0.0,False
7c806c,50.7136,9.9565,223.87,289.18,1.63,False
a41096,27.1765,-80.2198,0.0,208.12,,True
7c806b,-33.9484,151.1745,9.77,334.69,,True
acf4f5,40.4607,-105.0167,24.57,160.43,-1.95,False
a7a9c5,34.6311,-80.9697,189.58,191.58,0.0,False
a53006,38.9598,-84.4679,113.18,90.52,0.0,False
7c8069,37.6447,-111.5429,195.23,241.34,0.0,False
ad5d5c,42.1726,-102.6294,181.1,246.57,0.0,False
a04bbe,37.0195,-79.0885,180.16,216.64,0.0,False
a24529,28.9883,-81.8223,202.26,134.79,-7.8,False
aa4c1a,40.1018,-111.4393,159.43,288.43,-10.73,False
a85fb8,39.1913,-112.096,210.71,186.45,0.33,False
a66323,-24.1453,-47.9744,208.48,27.64,-11.05,False
ab0a95,35.4004,-96.2032,195.07,17.81,-10.73,False
407cd1,37.565,-105.0537,306.05,70.56,0.0,False
a53013,51.8205,14.108,243.95,78.69,0.0,False
a72ca2,37.4855,-102.7592,205.0,333.95,0.0,False
aca788,39.8269,-104.6606,70.48,0.0,-3.25,True
151fc1,55.0981,83.1795,221.35,262.92,0.0,False
e49b53,19.6133,-72.5256,239.55,150.68,0.0,False
151fc3,13.8163,100.7939,86.1,194.53,-4.88,False
4c01ea,35.9806,29.5335,219.28,309.48,0.33,False
4c01ee,50.3084,20.7767,241.98,201.71,0.0,False
a9618a,32.9091,-97.0401,8.23,270.0,,True
a733a2,35.9484,-96.4313,56.17,61.56,-3.58,False
a0b5a2,36.1663,-115.3286,51.35,245.75,0.98,False
a24508,38.3747,-106.6967,195.43,252.85,-0.33,False
aaf183,27.4056,-79.2484,237.92,48.24,7.15,False
7c43fe,-38.1064,144.1325,50.91,75.96,-0.33,False
151fb5,55.2884,52.3426,40.39,186.58,0.0,False
151fb6,56.3406,67.3607,199.01,279.07,0.0,False
ac2a8e,32.7502,-117.1172,40.8,354.94,3.58,False
ad646e,33.9405,-118.4048,0.0,81.56,,True
0d0381,24.8684,-99.352,243.85,348.81,-12.68,False
a7a9cd,40.6213,-89.5008,256.07,172.96,0.0,False
7c8050,-37.5016,144.5401,56.2,203.75,-2.6,False
7818c7,24.5425,118.1322,0.0,140.62,,True
a6898d,38.5014,-79.4817,276.38,75.45,-15.93,False
c00856,50.8555,-96.6486,130.26,216.33,0.0,False
a3a0ca,42.3992,-104.279,198.32,243.83,0.0,False
780730,35.775,126.9363,225.66,4.97,-7.8,False
a22b2f,45.6512,-118.7438,199.62,151.19,9.1,False
a3b529,32.9618,-109.6954,213.93,290.7,0.0,False
a5ee13,32.7528,-91.7938,270.1,56.34,0.0,False
881422,14.8811,102.1653,223.47,247.39,-0.33,False
861ae4,35.5461,139.7848,0.06,90.0,,True
881425,14.3635,100.284,191.11,353.35,11.7,False
881424,21.8952,120.6924,207.88,256.55,0.0,False
acca88,36.7001,-112.1083,273.85,67.0,-0.33,False
4406de,46.8293,20.5215,227.84,295.12,0.0,False
39c495,37.6151,-122.3798,8.75,208.12,,True
a448d7,36.1668,-100.4035,199.98,320.74,0.0,False
800c07,19.0893,72.9086,73.06,269.19,-3.58,False
0d0f5f,29.2206,-111.762,229.2,318.37,0.0,False
a28bbf,42.2491,-83.5134,65.54,227.54,-5.2,False
a2454b,33.107,-97.2005,43.74,358.65,0.65,False
a448d1,38.946,-77.4521,2.57,165.94,,True
a555c3,43.2079,-114.0657,204.89,313.27,0.0,False
a675a9,33.0344,-113.267,253.26,100.53,-0.33,False
ac2c10,38.5505,-91.5052,226.58,58.37,-10.73,False
0d0f85,32.2998,-117.1293,221.74,329.93,0.0,False
76b443,23.6027,116.9515,245.62,46.44,-9.43,False
86e75e,24.3553,120.9614,281.58,44.26,-0.33,False
a36516,37.1274,-80.2994,209.29,183.66,-0.33,False
a2452f,36.6367,-110.1792,215.16,247.36,0.0,False
a2452c,41.8334,-90.1274,184.66,265.85,6.5,False
780773,23.81,117.2943,190.86,252.59,-0.33,False
a35254,34.4087,-96.6989,221.11,186.55,0.0,False
a7e691,33.8507,-98.2159,140.98,343.68,-6.18,False
a3f07f,33.6237,-115.9191,261.9,91.13,0.0,False
abbca1,38.9051,-105.8472,235.76,43.94,-9.75,False
780779,14.5894,102.093,205.66,250.57,-9.1,False
34718d,-2.5398,-40.6521,248.56,33.26,0.0,False
800c38,18.7989,73.1553,135.32,358.91,-3.58,False
7cf864,21.2702,-157.9461,142.35,251.24,-6.5,False
76b44c,15.6166,82.4753,234.9,299.09,0.0,False
ac2c33,33.6377,-94.0114,281.93,71.27,5.2,False
800c42,29.1985,74.9447,220.77,198.9,0.0,False
76b44f,1.3517,103.9786,77.21,23.15,-1.3,False
8514d6,34.6957,139.0639,217.35,107.92,-8.45,False
800c48,29.336,75.4227,171.14,320.86,0.0,False
862db6,35.5656,139.7868,7.2,115.31,,True
800c46,19.3741,71.3574,0.51,0.0,-0.33,False
a22b91,32.0651,-84.3064,74.27,349.62,-0.33,False
ad7948,31.4849,-96.9307,52.0,332.93,0.65,False
a6506d,40.7137,-114.0995,277.05,87.45,0.65,False
850df2,34.5039,136.8237,167.15,234.65,0.0,False
ac9ff2,33.6448,-118.055,229.44,90.13,11.38,False
e082d6,-19.0172,-41.0258,228.18,32.76,0.0,False
800c3c,23.7957,86.1507,200.92,302.88,0.0,False
a47221,28.7613,-87.8066,193.26,279.04,0.0,False
a973ea,28.3898,-81.3263,60.21,358.53,-2.93,False
ac3315,33.685,-84.4833,241.73,144.18,0.33,False
a77077,42.5131,-90.4763,171.73,285.29,0.0,False
abbcc1,34.4004,-117.3557,259.37,48.06,0.0,False
7c2bc5,-33.9367,151.1799,1.8,281.25,,True
0d0f35,18.8487,-98.7376,192.74,290.47,5.85,False
800c0c,23.0533,88.5131,105.82,94.74,-6.18,False
800c0a,10.207,76.4304,89.32,291.99,3.58,False
0d0f2a,30.4227,-97.8045,240.76,32.43,-0.33,False
881402,12.6653,99.9992,96.06,23.68,13.33,False
e082ce,-33.6719,-56.348,245.7,39.22,0.0,False
a35220,30.0263,-104.3066,206.22,228.24,-5.2,False
ac2c56,34.7782,-107.839,279.34,72.2,0.0,False
71bd60,35.5408,134.3364,159.48,269.63,0.0,False
a41bb5,29.4039,-82.651,244.47,358.31,0.65,False
7c2bb0,-27.1366,153.2088,110.16,174.1,-1.63,False
ac3338,39.1548,-104.8859,276.75,68.06,-8.78,False
a448f2,33.5563,-107.3849,201.26,284.36,0.0,False
a9cff8,39.2547,-82.3022,240.16,12.37,-0.33,False
a973e0,33.4408,-111.9785,66.88,270.44,-3.58,False
a8ec57,42.2301,-87.8764,166.9,24.59,5.85,False
a6fb41,38.9503,-77.4538,7.72,90.0,,True
a7488c,25.2794,55.8714,309.11,107.83,0.33,False
ac3dec,38.324,-77.6421,183.52,199.15,9.1,False
ac2abd,37.619,-122.3804,6.94,123.75,,True
4cabd3,45.2182,-61.8798,284.47,77.57,0.0,False
a8553c,40.7354,-73.8893,137.61,54.59,-5.85,False
c0322e,46.5238,-80.8821,55.68,31.78,-4.55,False
a422fb,33.3556,-112.3399,38.2,44.45,0.0,False
a89bab,30.2941,-95.6774,177.12,140.07,-8.13,False
7c337c,-38.0588,146.3739,86.27,153.43,0.33,False
800c88,22.7526,83.7062,213.54,327.99,0.0,False
a61592,38.5341,-84.3553,202.09,323.8,-0.33,False
800c89,10.0406,76.4067,234.01,343.0,5.53,False
abc455,39.7993,-86.1,95.91,329.72,0.33,False
a9ab07,-20.9211,-48.6985,269.06,324.73,0.0,False
4cabd4,45.1082,-72.69,272.4,63.77,0.0,False
a0540a,33.3269,-116.4215,258.66,23.81,5.85,False
407f2b,46.5047,-68.229,285.43,65.28,0.0,False
a4bb8a,37.2502,-93.8451,191.14,278.98,0.0,False
7c80c1,-37.5326,144.5298,59.61,205.02,0.33,False
abaa43,40.7998,-96.2372,282.52,76.95,0.0,False
ac7a52,37.3838,-85.0307,187.82,248.64,0.0,False
abd77e,33.5224,-85.0655,193.47,246.16,11.38,False
4c0240,44.4315,23.7083,121.5,262.21,0.0,False
ac7a5b,41.6967,-105.7078,182.54,301.05,0.0,False
4c0242,44.695,20.5351,120.12,334.64,-2.28,False
4c0241,43.3846,21.5072,133.21,333.63,-0.33,False
a3524e,37.388,-108.5699,174.95,235.42,0.0,False
ac7a61,61.1007,-150.3443,116.79,269.24,-6.18,False
a98868,39.3025,-84.7608,196.67,329.68,-0.33,False
aaf1f2,40.8215,-88.4426,234.1,198.71,9.43,False
a91ea7,41.9811,-72.7431,200.08,134.58,0.0,False
aa4ce2,30.1768,-98.3953,199.33,230.97,-0.33,False
a05444,34.5455,-96.8589,146.59,152.18,0.0,False
86e79a,58.1404,-0.1562,272.22,154.6,-0.98,False
80138c,15.0926,78.336,244.69,188.83,0.0,False
a65bb7,33.6529,-84.4269,0.0,42.19,,True
a5ee51,34.6531,-117.867,183.7,260.33,-3.25,False
a137e2,40.3191,-78.6651,119.57,288.82,-6.5,False
a6bebf,32.9149,-95.5572,92.5,222.3,0.0,False
84091b,35.7828,140.2228,136.95,285.92,3.58,False
abbd8d,32.6043,-99.5917,188.28,264.04,0.0,False
a35da8,39.5984,-86.7153,147.65,270.6,17.88,False
c05857,43.6777,-79.6267,4.37,137.81,,True
3c68cb,25.9756,83.7625,291.73,107.44,0.0,False
7c80ff,-32.3807,151.8873,137.79,18.5,0.0,False
7c80fc,-33.9596,151.1909,0.0,222.19,,False
a7486a,36.8033,-116.9869,206.42,332.22,0.33,False
a86861,33.532,-112.2932,8.23,25.31,,True
abc49b,33.6144,-87.2649,244.42,146.68,0.0,False
840944,33.3279,132.3422,315.18,78.8,6.18,False
a16d22,41.2909,-102.4143,184.91,245.86,0.0,False
a542d7,32.7484,-114.824,249.76,87.4,0.0,False
406c3a,47.796,-0.943,216.59,344.15,-0.33,False
a6fb0b,33.7043,-84.396,137.95,178.08,-0.33,False
c88099,-34.9462,144.8445,269.56,86.5,0.0,False
acca85,39.6515,-76.0948,169.22,230.55,0.0,False
a8b805,35.4945,-94.2614,265.18,54.95,0.0,False
a65bbc,41.6945,-111.7612,179.57,237.99,-13.33,False
ab619b,42.3412,-83.4718,113.05,130.94,3.9,False
780721,25.7393,121.764,241.65,29.46,8.78,False
c8809d,-33.3001,155.526,278.85,60.12,0.0,False
ad4afb,44.5706,-117.2349,216.14,313.65,0.0,False
a74871,41.2807,-92.9922,185.31,252.22,0.33,False
ad049a,33.4787,-114.1619,219.87,103.26,-8.13,False
4cabec,42.2385,-85.462,279.0,85.98,3.25,False
7c80f5,-34.3482,150.7969,93.32,214.22,6.18,False
a5e229,41.2795,-80.1298,294.68,74.51,0.0,False
a004be,50.9275,-127.7412,240.82,315.35,0.33,False
a72213,40.6146,-89.6092,58.03,307.07,-2.93,False
78071d,33.7465,131.3068,187.6,252.61,-0.33,False
a675f9,34.4,-88.0873,193.33,66.64,-11.05,False
78071b,59.5732,47.3507,238.95,267.41,0.0,False
851580,33.6264,133.099,298.46,73.06,6.5,False
7c5963,-33.245,137.0402,140.72,144.97,0.0,False
7806ae,14.6512,102.2724,226.49,250.49,0.0,False
a9ab87,31.0694,-91.6334,197.62,313.21,0.33,False
a65d06,33.4877,-117.0659,256.51,96.91,8.78,False
a0a457,33.9292,-99.5024,180.91,305.86,0.0,False
a0fdea,38.7255,-94.9219,121.19,195.51,21.46,False
a3b4b5,42.4712,-76.7375,258.35,81.76,-0.98,False
a18794,32.7547,-116.968,46.37,266.82,-1.95,False
862226,35.5625,139.7795,11.83,59.06,,True
a0f1ba,35.6434,-117.67,16.01,225.0,-0.98,False
a0f1bb,33.6465,-118.3401,208.55,100.95,12.35,False
70e049,13.7406,100.7739,69.13,194.66,-2.93,False
04c118,37.6908,6.3447,238.27,351.43,-0.33,False
850e9c,35.5447,139.7852,0.64,28.12,,True
7c5950,-33.8738,151.3206,99.21,12.88,-0.33,False
a53d34,44.3928,-89.2867,124.86,337.98,-5.2,False
a67735,34.2131,-119.0755,36.72,281.31,-2.93,False
c08081,42.8489,-93.0855,182.06,308.23,0.0,False
c82b08,-37.226,174.6257,121.45,293.2,-5.53,False
a9b273,39.5523,-111.8004,263.01,134.6,0.0,False
a3b4c7,39.2621,-103.578,187.36,263.69,0.33,False
a3b4c8,35.0358,-82.7667,179.71,224.3,0.0,False
a53d2c,41.3926,-101.4393,189.91,256.53,0.0,False
c82b0b,-37.2349,170.3139,289.57,94.69,0.0,False
a3b4d6,35.8941,-87.2991,156.81,65.79,-8.45,False
0d0de2,19.4433,-99.0623,96.99,60.44,12.03,False
7806e1,54.6017,54.4225,221.73,284.65,0.0,False
a35dc2,37.3048,-111.2676,232.68,8.78,-0.33,False
c008b7,44.6666,-76.1449,261.82,63.89,-8.78,False
a05470,40.2746,-84.4333,188.49,267.34,-4.88,False
ab5a01,44.269,-94.5767,188.64,249.74,6.83,False
861b64,42.6521,141.7896,143.06,181.44,15.61,False
7806f0,34.3651,139.9158,288.97,63.8,-5.53,False
aab742,30.2415,-81.4866,47.35,17.06,-4.55,False
ab1dd5,36.7088,-76.0559,272.29,16.69,-0.33,False
a41131,33.8287,-79.1131,310.02,40.83,0.0,False
aafdae,25.6431,-80.4374,2.31,188.44,,True
a1b162,43.7332,-80.299,153.31,269.62,9.43,False
a912f0,40.1834,-76.7376,72.02,297.66,-2.93,False
a84255,39.8682,-77.645,146.93,246.04,0.65,False
c030bb,43.6909,-79.6407,83.78,317.99,14.63,False
a1aa4e,36.0884,-114.4815,117.8,242.99,-5.2,False
4cac11,14.1552,99.8526,219.56,285.63,6.5,False
4cac13,20.7999,85.2277,217.53,315.0,0.0,False
ab742e,35.8045,-119.3863,167.62,282.59,0.65,False
c030ef,36.0778,-87.4477,193.86,211.88,0.0,False
abbd2d,41.7899,-87.7441,3.6,129.38,,True
a46ab3,37.3021,-83.2484,211.65,325.0,0.33,False
710052,10.2942,76.1925,110.52,174.93,-9.75,False
710055,23.0087,87.2954,304.92,92.8,0.0,False
aa9b82,42.7653,-87.5148,193.03,262.5,0.0,False
abc40d,31.0633,-81.9899,177.45,203.22,0.0,False
ac31a1,40.7572,-73.6012,85.93,203.65,-0.33,False
acdd18,30.8223,-81.4125,256.47,357.36,0.0,False
7c3314,-37.9723,145.0969,27.34,175.68,-2.93,False
850e7a,35.4363,137.5643,176.18,259.74,-7.48,False
7c5972,-28.4658,153.4756,45.94,145.95,0.33,False
a5e29d,33.4318,-112.3661,0.77,309.38,,True
a7d2f1,18.5074,-65.9717,118.97,2.73,5.53,False
ab11c9,33.6181,-111.5625,21.55,326.69,0.65,False
7c3315,-37.7698,145.2584,54.18,202.91,-0.33,False
868ee4,33.9234,135.8888,162.73,245.14,0.0,False
abbd47,39.1611,-93.7978,174.33,262.54,-0.33,False
407dc5,40.5969,-73.656,65.03,300.42,-3.25,False
151ec0,57.0785,87.2966,222.0,239.81,0.0,False
151ec5,55.3645,87.5919,220.78,264.25,0.0,False
151ec6,56.6042,63.7667,194.07,276.24,0.0,False
151ec7,55.5439,90.3794,217.72,262.94,-0.33,False
aaeb48,32.3296,-96.1506,130.29,302.75,-8.45,False
7c7a5d,-32.0877,115.8827,4.37,194.06,,True
4cac46,34.0141,-118.6763,141.68,3.12,1.3,False
a0afa5,47.2816,-114.1488,214.52,280.5,-0.33,False
a6a11e,31.2256,-113.4423,253.13,110.46,0.0,False
a854d0,37.5783,-75.8241,292.56,30.89,0.33,False
a04ca7,30.9033,-96.9207,56.94,122.83,0.0,False
151ebe,56.7633,60.4884,201.57,276.89,0.33,False
abbbae,34.0687,-91.5129,179.66,233.85,0.0,False
a89d3f,32.8207,-116.9477,36.14,355.1,-3.58,False
c04fff,33.5571,-107.4747,252.86,149.16,0.0,False
a5449a,38.8563,-77.0396,4.63,185.62,,True
71c501,42.0196,141.3709,175.08,33.13,-8.13,False
71be17,37.6362,138.1949,214.16,245.9,-0.33,False
75807f,14.498,121.0004,69.36,60.2,-3.25,False
a84dce,27.3687,-80.0332,225.92,164.41,-4.88,False
ac3e80,35.474,-98.0481,179.29,273.13,18.86,False
800af1,13.6846,77.9588,190.33,205.11,-5.2,False
a471e0,41.5135,-94.0952,297.44,100.77,0.0,False
850dae,34.4572,136.8056,178.08,235.71,-5.85,False
0d027f,26.8059,-97.0221,127.24,210.09,0.0,False
aa9ad9,40.8059,-111.9768,14.4,177.19,,True
aa4d77,21.491,-70.4069,224.67,198.97,-4.88,False
a52a99,39.7329,-95.0497,187.68,249.63,0.0,False
151ee7,56.4208,89.5326,215.75,287.48,0.0,False
7c7a3d,-35.28,149.1944,81.8,180.36,-2.28,False
